# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000260823   16   56633413   56680287     29       9  676598      -1.3109    4.4409e-16      -1.3109
ENSG00000255986   16   56634651   56680998     29       9  676598      -1.3109    4.4409e-16      -1.3109
ENSG00000205361   16   56642617   56688698     35      10  673932      -1.6322    4.4409e-16      -1.6322
ENSG00000205360   16   56647160   56693426     39       9  679045      -1.3731    4.4409e-16      -1.3731
ENSG00000259923   16   56647793   56696548     44      10  676361      -1.3369    4.4409e-16      -1.3369
ENSG00000259827   16   56681382   56731719     53      12  679866     -0.18801    5.2736e-16     -0.18801
ENSG00000261429   16   56685763   56731964     49      12  680401    -0.096846    5.2736e-16    -0.096846
ENSG00000261302   16   56732684   56798880     32       7  702515      -1.2684    4.4409e-16      -1.2684
ENSG00000207649   16   56857430   56902513     44       7  692383     -0.87849    5.5511e-16     -0.87849
ENSG00000243988   16   56905446   56950868     83      11  690888     -0.90817    5.5511e-16     -0.90817
ENSG00000261270   16   56939190   56985254     50       7  700719     -0.49009     4.996e-16     -0.49009
ENSG00000261114   16   56939940   56985638     47       6  704588     -0.53319    5.5511e-16     -0.53319
ENSG00000263441   16   56956177   57001273     37       9  716759     -0.58334    5.5511e-16     -0.58334
ENSG00000259922   16   57036983   57083012     61      15  695476     -0.82937    5.5511e-16     -0.82937
ENSG00000260145   16   57076417   57127409     40      12  673413      -1.2124    4.4409e-16      -1.2124
ENSG00000260148   16   57115125   57161215     41      12  683453      -2.1103    4.4409e-16      -2.1103
ENSG00000260038   16   57246262   57292404     16       4  688662     -0.49863     4.996e-16     -0.49863
ENSG00000260946   16   57272459   57321664     21       5  682330      -1.1244    4.4409e-16      -1.1244
ENSG00000260965   16   57320264   57366029     24       7  687517      0.13033    5.2736e-16      0.13033
ENSG00000271456   16   57356291   57401511     27       8  660091      0.80582    5.5511e-16      0.80582
ENSG00000260345   16   57459967   57506649     44       9  687990     -0.59895    5.5511e-16     -0.59895
ENSG00000260828   16   57602049   57647609     59       8  692397      -1.3622    4.4409e-16      -1.3622
ENSG00000261633   16   57645946   57700559     84      20  660360      -1.0556    4.4409e-16      -1.0556
ENSG00000260467   16   57705036   57770642     41      10  681530     -0.43992     4.996e-16     -0.43992
ENSG00000260438   16   57712694   57758869     35       9  683107      -0.4944     4.996e-16      -0.4944
ENSG00000206833   16   57854440   57899546     28       7  677101      0.55253    5.5511e-16      0.55253
ENSG00000265209   16   57898288   57943434     50      14  676949      -0.5176    5.5511e-16      -0.5176
ENSG00000260545   16   58115789   58163257     15       4  681402     -0.51727    5.5511e-16     -0.51727
ENSG00000261151   16   58115957   58161851     13       4  680778     -0.52737    5.5511e-16     -0.52737
ENSG00000260927   16   58128433   58203037     42       9  687350     -0.13593    5.2736e-16     -0.13593
ENSG00000260867   16   58196016   58261709     79      12  686207      0.20599    5.2736e-16      0.20599
ENSG00000240863   16   58223474   58268740     65       7  686140      0.34938     4.996e-16      0.34938
ENSG00000203343   16   58280593   58326079     51       6  684835      0.34822     4.996e-16      0.34822
ENSG00000212379   16   58401956   58447052     18       6  689780      -0.2134    5.2736e-16      -0.2134
ENSG00000261078   16   58406893   58452702     18       4  686040     -0.17277    5.2736e-16     -0.17277
ENSG00000252271   16   58408346   58453446     18       4  686040     -0.17277    5.2736e-16     -0.17277
ENSG00000260186   16   58420230   58506374     50      11  687522      -1.0103    4.4409e-16      -1.0103
ENSG00000200556   16   58495812   58540918     29      10  678317       0.5965    5.5511e-16       0.5965
ENSG00000207493   16   58572403   58617537     30       4  739812        1.971    4.4409e-16        1.971
ENSG00000206952   16   58583700   58628835     35       5  744287        2.007    4.4409e-16        2.007
ENSG00000260865   16   58621493   58666849     28       4  764652       1.9577    4.4409e-16       1.9577
ENSG00000245768   16   58732816   59152878    355      47  680808       1.5453    4.4409e-16       1.5453
ENSG00000200424   16   58768155   58813261     40       5  684309      0.56697    5.5511e-16      0.56697
ENSG00000244003   16   58769428   58814722     38       5  683891      0.55213    5.5511e-16      0.55213
ENSG00000260451   16   58775444   58821467     33       4  679538      0.66225    5.5511e-16      0.66225
ENSG00000242423   16   58824795   58870272     49       9  674067       2.3484    4.4409e-16       2.3484
ENSG00000261638   16   58871711   58949117     91      10  686382      0.41596     4.996e-16      0.41596
ENSG00000244043   16   59087741   59132995     18       4  658157      -1.0069    4.4409e-16      -1.0069
ENSG00000261144   16   59190855   59236056     53      10  679044     -0.26176     4.996e-16     -0.26176
ENSG00000238601   16   59413677   59458749     29       3  688050      -3.3216    4.4409e-16      -3.3216
ENSG00000200062   16   59539030   59584170     41       7  686956     -0.96617    5.5511e-16     -0.96617
ENSG00000270222   16   59654506   59700240     28       7  666612      -1.4416    4.4409e-16      -1.4416
ENSG00000260013   16   59778365   59823930     41       3  687919      -1.7069    4.4409e-16      -1.7069
ENSG00000261807   16   59854257   60097875    134      20  686135      -1.5232    4.4409e-16      -1.5232
ENSG00000261278   16   60048482   60094045     32       6  681925     -0.24717    5.2736e-16     -0.24717
ENSG00000261590   16   60356118   60401378     52      11  691231      -1.6018    4.4409e-16      -1.6018
ENSG00000261436   16   60358746   60486149    133      24  687979       -1.021    4.4409e-16       -1.021
ENSG00000265167   16   60453552   60498637     34       7  686559     -0.68902    5.5511e-16     -0.68902
ENSG00000261310   16   60510723   60592154     96      13  685381     -0.76751    5.5511e-16     -0.76751
ENSG00000259844   16   60678139   60725553     55       6  685959     -0.23876    5.2736e-16     -0.23876
ENSG00000265127   16   60768883   60813987     33       9  674575      0.45431     4.996e-16      0.45431
ENSG00000261178   16   60949637   60997445     32      10  681397       1.0164    4.4409e-16       1.0164
ENSG00000224631   16   61079303   61124868     46       5  667221      -0.2414    5.2736e-16      -0.2414
ENSG00000260600   16   61715660   61762654     48       7  685141       1.4417    4.4409e-16       1.4417
ENSG00000201289   16   61767058   61812380     37       6  682492      0.41749     4.996e-16      0.41749
ENSG00000260115   16   61917225   61984601     51       7  686104        0.549    5.5511e-16        0.549
ENSG00000207441   16   62211444   62256550     53       8  666006     -0.45567     4.996e-16     -0.45567
ENSG00000237901   16   62356275   62401650     32      10  664906      -1.9165    4.4409e-16      -1.9165
ENSG00000231589   16   62595276   62642353     53       6  682780      -1.6531    4.4409e-16      -1.6531
ENSG00000260332   16   62832126   62877610     45       6  683952       4.3996    8.8818e-16       4.3996
ENSG00000223123   16   62849865   62894952     46       8  687145       4.3384    8.8818e-16       4.3384
ENSG00000261502   16   63080690   63198558     72       9  687274       2.6433    4.4409e-16       2.6433
ENSG00000269986   16   63090430   63135894     45       5  690307       2.6014    4.4409e-16       2.6014
ENSG00000261199   16   63204514   63249975     36       4  690472     -0.44929     4.996e-16     -0.44929
ENSG00000260658   16   63338168   63686950    271      27  681915     -0.70348    5.5511e-16     -0.70348
ENSG00000261743   16   63367748   63413360     48      10  681005     -0.90177    5.5511e-16     -0.90177
ENSG00000241808   16   63374667   63420053     47      11  684832      -1.0907    4.4409e-16      -1.0907
ENSG00000259864   16   63702387   63747569     56       4  688027      0.75348    5.5511e-16      0.75348
ENSG00000261014   16   63729181   63798661     94      11  684171       1.1922    4.4409e-16       1.1922
ENSG00000261653   16   63934682   63980810     35       5  686466      -2.2027    4.4409e-16      -2.2027
ENSG00000260715   16   64154073   64200478     44       6  688335      -1.3641    4.4409e-16      -1.3641
ENSG00000261028   16   64266512   64412813    123      11  685675       2.4173    4.4409e-16       2.4173
ENSG00000260668   16   64284474   64330143     42       3  684448       3.1357    4.4409e-16       3.1357
ENSG00000259846   16   64363684   64644150    291      19  687973       1.9093    4.4409e-16       1.9093
ENSG00000259859   16   64734828   64780707     43       3  686825     -0.14643    5.2736e-16     -0.14643
ENSG00000260187   16   64735691   64781183     41       3  687660     -0.16467    5.2736e-16     -0.16467
ENSG00000260068   16   64737226   64782467     41       3  687660     -0.16467    5.2736e-16     -0.16467
ENSG00000259847   16   65165659   65245616    132      15  686128      0.13492    5.2736e-16      0.13492
ENSG00000260834   16   65214876   65303817     98      16  686171      0.27003     4.996e-16      0.27003
ENSG00000260364   16   65231959   65476723    187      30  686348      0.64233    5.5511e-16      0.64233
ENSG00000261742   16   65308402   65645203    248      38  686675      0.94242    5.5511e-16      0.94242
ENSG00000261818   16   65579571   65690850     68       9  688766       1.1603    4.4409e-16       1.1603
ENSG00000260004   16   65625004   65670601     20       3  689255       1.4619    4.4409e-16       1.4619
ENSG00000260695   16   65885015   65932687     88      17  673991     -0.36901     4.996e-16     -0.36901
ENSG00000261234   16   65962092   66007356     59       7  687692       2.4796    4.4409e-16       2.4796
ENSG00000201999   16   66300712   66345843     13       2  669460     -0.63102    5.5511e-16     -0.63102
ENSG00000246898   16   66407427   66456038     32       7  680731     -0.51298    5.5511e-16     -0.51298
ENSG00000260146   16   66474901   66520254     25       5  680040      -2.0935    4.4409e-16      -2.0935
ENSG00000261656   16   66493699   66550133     24       4  682101       -0.292     4.996e-16       -0.292
ENSG00000260755   16   66508340   66553951     16       3  691092     0.053426    5.2736e-16     0.053426
ENSG00000260650   16   66603886   66649619     30       4  683287       1.0167    4.4409e-16       1.0167
ENSG00000260465   16   66719800   66775688     21       2  697215      0.83269    5.5511e-16      0.83269
ENSG00000260558   16   66737166   66783229     23       2  696790      0.75579    5.5511e-16      0.75579
ENSG00000246777   16   66750655   66798643     27       3  690936      0.67901    5.5511e-16      0.67901
ENSG00000258122   16   66865336   66922351     28       5  684061       1.5747    4.4409e-16       1.5747
ENSG00000261705   16   66886918   66932834     24       5  682859       1.5853    4.4409e-16       1.5853
ENSG00000261088   16   66888072   66934996     25       5  683230       1.4898    4.4409e-16       1.4898
ENSG00000265408   16   66941615   67007159     18       4  667112      0.80477    5.5511e-16      0.80477
ENSG00000265918   16   67018422   67063718      3       1  687498      0.76232    5.5511e-16      0.76232
ENSG00000207948   16   67226224   67271298     15       3  682417       1.7774    4.4409e-16       1.7774
ENSG00000262691   16   67260011   67307687     11       2  686529       1.1783    4.4409e-16       1.1783
ENSG00000201201   16   67345561   67390890      9       2  697492       2.1874    4.4409e-16       2.1874
ENSG00000239194   16   67414594   67459753     22       3  685005       2.3308    4.4409e-16       2.3308
ENSG00000203401   16   67431595   67478931     14       2  683125       2.5709    4.4409e-16       2.5709
ENSG00000261320   16   67454570   67500367     14       3  685180        2.613    4.4409e-16        2.613
ENSG00000270049   16   67480217   67531153      9       3  681877       2.5865    4.4409e-16       2.5865
ENSG00000261396   16   67562460   67609009      6       2  694569   -0.0034432    5.2432e-16   -0.0034432
ENSG00000259945   16   67566026   67611866      6       2  694569   -0.0034432    5.2432e-16   -0.0034432
ENSG00000260894   16   67566207   67611475      6       2  694569   -0.0034432    5.2432e-16   -0.0034432
ENSG00000261386   16   67573117   67632861      9       3  690046      0.57164    5.5511e-16      0.57164
ENSG00000259804   16   67585314   67631212      5       2  680202       1.5438    4.4409e-16       1.5438
ENSG00000237718   16   67638284   67684245      5       2  728478      0.26794     4.996e-16      0.26794
ENSG00000270165   16   67762491   67808825      7       1  743605    -0.061119    5.2736e-16    -0.061119
ENSG00000221526   16   67876560   67921643     15       4  700146   -0.0059266    5.2475e-16   -0.0059266
ENSG00000262141   16   67879858   67925014     14       3  694410     -0.31565     4.996e-16     -0.31565
ENSG00000263126   16   67881364   67930270     16       3  705496      -0.5154    5.5511e-16      -0.5154
ENSG00000267660   16   67967450   68013423     16       4  744888     -0.65657    5.5511e-16     -0.65657
ENSG00000262962   16   68026335   68073855     11       2  753533     -0.80607    5.5511e-16     -0.80607
ENSG00000263201   16   68037339   68084814     11       2  754766      -0.8663    5.5511e-16      -0.8663
ENSG00000202336   16   68041613   68086720      9       1  739366       -1.952    4.4409e-16       -1.952
ENSG00000261864   16   68076243   68166174     23       2  767066       -1.643    4.4409e-16       -1.643
ENSG00000221789   16   68079682   68124787     10       1  781418     -0.57652    5.5511e-16     -0.57652
ENSG00000262514   16   68198698   68244884     14       2  755202       -1.011    4.4409e-16       -1.011
ENSG00000240435   16   68208345   68253681     14       2  751810     -0.78648    5.5511e-16     -0.78648
ENSG00000263276   16   68223616   68271637     13       2  749169      -1.4883    4.4409e-16      -1.4883
ENSG00000260891   16   68236304   68290574     19       2  745255      -1.9566    4.4409e-16      -1.9566
ENSG00000262160   16   68249872   68298048     20       2  748438     -0.65863    5.5511e-16     -0.65863
ENSG00000261469   16   68260748   68306570     19       2  746183       0.4528     4.996e-16       0.4528
ENSG00000260441   16   68280065   68329346     22       3  735293       2.8332    4.4409e-16       2.8332
ENSG00000252026   16   68308126   68353221     20       2  699779       4.1888    8.8818e-16       4.1888
ENSG00000259797   16   68315704   68362939     28       3  689046       4.3669    8.8818e-16       4.3669
ENSG00000222177   16   68353290   68398432     48       5  685461        4.979    8.8818e-16        4.979
ENSG00000241334   16   68501140   68546473     30       5  680922       3.1587    4.4409e-16       3.1587
ENSG00000201164   16   68534418   68579561     48       4  686023     -0.12414    5.2736e-16     -0.12414
ENSG00000260084   16   68597685   68658415     38       3  688009     -0.72815    5.5511e-16     -0.72815
ENSG00000260577   16   68669283   68715071     32       7  688138      -1.3065    4.4409e-16      -1.3065
ENSG00000260860   16   68674959   68720851     28       6  687958      -1.3736    4.4409e-16      -1.3736
ENSG00000261395   16   68685302   68730573     38       4  689781      -1.3885    4.4409e-16      -1.3885
ENSG00000200558   16   68741383   68786491     23       4  693805     -0.63102    5.5511e-16     -0.63102
ENSG00000260459   16   68821490   68866973     38       9  691171      0.82041    5.5511e-16      0.82041
ENSG00000260798   16   68838233   68892429     39       8  681529      0.25077     4.996e-16      0.25077
ENSG00000266801   16   68932723   68981628     14       4  682290     -0.02952    5.2389e-16     -0.02952
ENSG00000260999   16   68951450   69017164     18       3  682614    -0.035391    5.2736e-16    -0.035391
ENSG00000202497   16   69030955   69076058     18       3  672696      0.13852    5.2736e-16      0.13852
ENSG00000244378   16   69032578   69079945     20       3  673949      0.20254    5.2736e-16      0.20254
ENSG00000271129   16   69049763   69095546     16       4  695160      0.43447     4.996e-16      0.43447
ENSG00000207083   16   69199574   69244680     15       2  687389      0.66879    5.5511e-16      0.66879
ENSG00000265113   16   69239452   69285832     10       2  695282      0.18344    5.2736e-16      0.18344
ENSG00000260108   16   69462747   69510167     41       6  675940       2.1998    4.4409e-16       2.1998
ENSG00000261527   16   69467143   69513193     39       6  675748       2.1951    4.4409e-16       2.1951
ENSG00000223109   16   69589711   69634771     13       4  690506       6.0749    8.8818e-16       6.0749
ENSG00000260772   16   69701968   69748555     26       5  686528       6.0685    8.8818e-16       6.0685
ENSG00000261602   16   69708777   69754486     24       6  685656        6.134    8.8818e-16        6.134
ENSG00000262136   16   69725916   69786466     32       6  681460       6.1946    8.8818e-16       6.1946
ENSG00000260290   16   69780439   69826840     13       3  686426       3.3274    4.4409e-16       3.3274
ENSG00000208017   16   69931984   69977083     32       4  684001       4.6354    8.8818e-16       4.6354
ENSG00000196696   16   70000200   70134851     22       3  693188       5.7174    8.8818e-16       5.7174
ENSG00000226232   16   70000291   70065091     11       2  688465        4.252    8.8818e-16        4.252
ENSG00000239118   16   70029249   70074325     12       3  687847       5.0739    8.8818e-16       5.0739
ENSG00000241183   16   70103032   70148527      9       2  699525       6.1959    8.8818e-16       6.1959
ENSG00000261556   16   70243477   70314519      3       2  690940       4.3133    8.8818e-16       4.3133
ENSG00000265648   16   70274972   70320251      3       2  690940       4.3133    8.8818e-16       4.3133
ENSG00000265230   16   70288072   70333383      2       1  691193       4.4194    8.8818e-16       4.4194
ENSG00000261777   16   70339543   70415650      5       2  662267       5.8264    8.8818e-16       5.8264
ENSG00000260111   16   70378360   70443405      7       2  647185       6.4513    8.8818e-16       6.4513
ENSG00000240043   16   70468577   70513815      4       2  689177       5.2122    8.8818e-16       5.2122
ENSG00000200153   16   70469196   70514302      4       2  689177       5.2122    8.8818e-16       5.2122
ENSG00000221514   16   70528412   70573491     14       2  689656       1.8734    4.4409e-16       1.8734
ENSG00000221066   16   70536908   70582001     12       2  689528       1.6333    4.4409e-16       1.6333
ENSG00000260023   16   70575204   70621571     14       1  685512       1.2424    4.4409e-16       1.2424
ENSG00000260156   16   70745960   70791829     27       5  679111       1.4004    4.4409e-16       1.4004
ENSG00000214353   16   70754001   70817154     34       5  673234      0.71294    5.5511e-16      0.71294
ENSG00000262890   16   70825986   70871743      6       1  678119     -0.30141     4.996e-16     -0.30141
ENSG00000221725   16   70851601   70896717      1       1  676397      0.74861    5.5511e-16      0.74861
ENSG00000259833   16   71079769   71137570      1       1  636318       3.1694    4.4409e-16       3.1694
ENSG00000261260   16   71300486   71346772     58       9  685998       3.7793    4.4409e-16       3.7793
ENSG00000221237   16   71330092   71375202     46       9  683777       4.5037    8.8818e-16       4.5037
ENSG00000262120   16   71419386   71465421     38       9  684766        3.248    4.4409e-16        3.248
ENSG00000261348   16   71434343   71495367     48       9  689249       1.3223    4.4409e-16       1.3223
ENSG00000260734   16   71454165   71501185     38       7  684998   -0.0089986    5.2389e-16   -0.0089986
ENSG00000247324   16   71461181   71509844     34       6  689290    -0.090145    5.2736e-16    -0.090145
ENSG00000262008   16   71466958   71512759     32       6  689948   -0.0047043    5.2475e-16   -0.0047043
ENSG00000260520   16   71512766   71561752     38       6  691393      0.40083     4.996e-16      0.40083
ENSG00000260015   16   71563737   71610728     20       5  684665     -0.53555    5.5511e-16     -0.53555
ENSG00000260886   16   71564692   71622090     25       5  689392     -0.50081    5.5511e-16     -0.50081
ENSG00000252339   16   71587333   71632431     21       4  690618      0.52355    5.5511e-16      0.52355
ENSG00000260593   16   71647611   71695719     24       4  694112      0.37203     4.996e-16      0.37203
ENSG00000260185   16   71653930   71708115     28       4  690238      0.36507     4.996e-16      0.36507
ENSG00000199301   16   71664994   71710100     24       3  692713     0.025266    5.2389e-16     0.025266
ENSG00000261513   16   71722083   71768133     24       4  685172    -0.042736    5.2736e-16    -0.042736
ENSG00000263666   16   71722470   71767604     23       4  684888    -0.089936    5.2736e-16    -0.089936
ENSG00000260612   16   71725878   71771895     22       3  684542     0.024072    5.2389e-16     0.024072
ENSG00000223224   16   71782305   71827390     22       3  698021      0.99708    5.5511e-16      0.99708
ENSG00000262140   16   71832690   71879835     15       3  701118      -1.1891    4.4409e-16      -1.1891
ENSG00000261765   16   71905456   71951176     16       2  695665      -1.1589    4.4409e-16      -1.1589
ENSG00000263320   16   71928914   71975102     26       4  684557      -1.4351    4.4409e-16      -1.4351
ENSG00000261337   16   71942815   71994638     26       4  693415     -0.50848    5.5511e-16     -0.50848
ENSG00000187008   16   71953441   72068877    114      16  738146        3.067    4.4409e-16        3.067
ENSG00000242176   16   72015050   72060204     66      11  751156        3.772    4.4409e-16        3.772
ENSG00000263311   16   72028138   72073702     40       7  751373       3.6219    4.4409e-16       3.6219
ENSG00000263232   16   72028936   72075442     40       7  753932       3.4972    4.4409e-16       3.4972
ENSG00000260252   16   72083756   72131342     34       5  729736       1.9819    4.4409e-16       1.9819
ENSG00000261673   16   72248464   72294043     32       9  698125       4.0805    8.8818e-16       4.0805
ENSG00000261774   16   72277167   72322467     34       5  696167       2.9192    4.4409e-16       2.9192
ENSG00000207514   16   72375603   72420659     26       5  675729       2.3067    4.4409e-16       2.3067
ENSG00000260664   16   72424847   72473072     36       6  676838       2.1455    4.4409e-16       2.1455
ENSG00000261008   16   72449384   72733908     97       7  691100       2.6252    4.4409e-16       2.6252
ENSG00000221286   16   72603441   72648536     11       2  695197       2.1342    4.4409e-16       2.1342
ENSG00000259768   16   72664069   72831143     34       4  693768       1.7772    4.4409e-16       1.7772
ENSG00000238731   16   72672402   72717463      8       2  685574       1.8305    4.4409e-16       1.8305
ENSG00000261764   16   72727515   72773793     15       2  698502       1.6174    4.4409e-16       1.6174
ENSG00000259901   16   72788142   72835522      6       3  695544       2.5522    4.4409e-16       2.5522
ENSG00000259209   16   72805887   72853538      7       4  667661       2.8805    4.4409e-16       2.8805
ENSG00000265573   16   72811592   72856672      7       4  664600       2.2676    4.4409e-16       2.2676
ENSG00000251868   16   72845832   72890891      8       3  661280     0.028252    5.2389e-16     0.028252
ENSG00000221799   16   72983756   73028853     54      13  679294       4.2524    8.8818e-16       4.2524
ENSG00000272330   16   73038218   73083375     28      10  679056       2.7006    4.4409e-16       2.7006
ENSG00000272250   16   73059144   73104658     19       8  666908       2.9474    4.4409e-16       2.9474
ENSG00000271009   16   73059369   73106215     20       8  664399       3.0243    4.4409e-16       3.0243
ENSG00000260880   16   73091248   73137673     15       6  637140       2.6072    4.4409e-16       2.6072
ENSG00000261227   16   73230954   73277869     10       4  661540    -0.048485    5.2736e-16    -0.048485
ENSG00000258779   16   73385704   73465292    137      21  685847      0.47988     4.996e-16      0.47988
ENSG00000258582   16   73482216   73531643     49      10  677098     -0.59984    5.5511e-16     -0.59984
ENSG00000260687   16   73498208   73543662     52      10  676200     -0.68152    5.5511e-16     -0.68152
ENSG00000259971   16   73510075   73555553     62      13  677642      -1.6235    4.4409e-16      -1.6235
ENSG00000260848   16   73542840   73602421     65      16  676291       1.8732    4.4409e-16       1.8732
ENSG00000259817   16   73811520   73859953     59      11  679570      -0.1433    5.2736e-16      -0.1433
ENSG00000225178   16   73964538   74010423     28       3  676444      0.67585    5.5511e-16      0.67585
ENSG00000261404   16   74078050   74365660    228      29  681957       1.8115    4.4409e-16       1.8115
ENSG00000260471   16   74219828   74265326     42       5  688791      0.61585    5.5511e-16      0.61585
ENSG00000261248   16   74281313   74331417     24       8  684982       2.0867    4.4409e-16       2.0867
ENSG00000260884   16   74312235   74359532     19       4  679002       1.9471    4.4409e-16       1.9471
ENSG00000259972   16   74329100   74404244     12       3  669733       2.3932    4.4409e-16       2.3932
ENSG00000239763   16   74336507   74382288      8       2  661391       2.3142    4.4409e-16       2.3142
ENSG00000214331   16   74356300   74437138      2       1  610016       3.3432    4.4409e-16       3.3432
ENSG00000261170   16   74421018   74479152     17       3  690834       1.4528    4.4409e-16       1.4528
ENSG00000251794   16   74455439   74500509     41       6  686495       1.4471    4.4409e-16       1.4471
ENSG00000260539   16   74471325   74518790     54       8  684546       1.3201    4.4409e-16       1.3201
ENSG00000240861   16   74551149   74596644     12       2  678938      0.22712    5.2736e-16      0.22712
ENSG00000270945   16   74636494   74682119     19       3  677359       1.0563    4.4409e-16       1.0563
ENSG00000262904   16   74666404   74712604     18       3  688719       1.0188    4.4409e-16       1.0188
ENSG00000263661   16   74746109   74791209     21       7  671740     -0.61715    5.5511e-16     -0.61715
ENSG00000261458   16   74841485   74887781     52       9  679794     -0.48439     4.996e-16     -0.48439
ENSG00000261058   16   75118456   75188098     34       7  672380     -0.41356     4.996e-16     -0.41356
ENSG00000247033   16   75132499   75179610     15       5  685738      -1.3628    4.4409e-16      -1.3628
ENSG00000213318   16   75216363   75262145     54       8  684211    -0.071624    5.2736e-16    -0.071624
ENSG00000240338   16   75224972   75272093     62      10  685182     0.044236    5.2736e-16     0.044236
ENSG00000252101   16   75310610   75355696     36       5  695979       1.8066    4.4409e-16       1.8066
ENSG00000259999   16   75345788   75393946     31       4  695221       1.9187    4.4409e-16       1.9187
ENSG00000261783   16   75403716   75450158     28       3  687651       2.1443    4.4409e-16       2.1443
ENSG00000203472   16   75474794   75539305     26       5  675453       2.7564    4.4409e-16       2.7564
ENSG00000261476   16   75482150   75528915     18       3  684385       2.7759    4.4409e-16       2.7759
ENSG00000262583   16   75523686   75585178     40       6  676277      -1.0452    4.4409e-16      -1.0452
ENSG00000259992   16   75565297   75677343     81      10  680936      0.47723     4.996e-16      0.47723
ENSG00000240199   16   75722431   75767728     28       5  688405    -0.020405    5.2389e-16    -0.020405
ENSG00000261424   16   75732954   75778713     16       4  687230    -0.045751    5.2736e-16    -0.045751
ENSG00000261313   16   75862528   75929765     45       4  679291     -0.94764    5.5511e-16     -0.94764
ENSG00000199299   16   75884946   75930055     37       3  680670      -1.2531    4.4409e-16      -1.2531
ENSG00000260223   16   76131181   76216704    114      10  681149       1.2955    4.4409e-16       1.2955
ENSG00000260983   16   76252283   76331263     65      17  669471       1.5851    4.4409e-16       1.5851
ENSG00000244485   16   76258953   76304521     38       9  671455       1.1692    4.4409e-16       1.1692
ENSG00000252814   16   76286527   76331636     24       8  661053       1.8732    4.4409e-16       1.8732
ENSG00000264645   16   76378923   76424056     77       7  686751     -0.59149    5.5511e-16     -0.59149
ENSG00000250514   16   76633895   76702375     26       6  682873       3.3229    4.4409e-16       3.3229
ENSG00000259995   16   76735239   76972066    228      24  685896       3.6138    4.4409e-16       3.6138
ENSG00000266426   16   76867833   76912916     83      12  686162       1.6116    4.4409e-16       1.6116
ENSG00000260797   16   76902171   76947833     67       9  687208      0.79135    5.5511e-16      0.79135
ENSG00000226348   16   77219303   77265155     66      10  684949       1.6774    4.4409e-16       1.6774
ENSG00000261063   16   77225371   77318854    142      22  683897       2.0618    4.4409e-16       2.0618
ENSG00000260922   16   77233774   77334831    158      25  684223       1.9574    4.4409e-16       1.9574
ENSG00000260701   16   77432279   77488233     90      16  684183      0.26996     4.996e-16      0.26996
ENSG00000216131   16   77459907   77504999     36       5  680947       1.7424    4.4409e-16       1.7424
ENSG00000261154   16   77589703   77654578    161      18  683294      -1.6548    4.4409e-16      -1.6548
ENSG00000221226   16   77709198   77754281     81      13  686537      0.87014    5.5511e-16      0.87014
ENSG00000261707   16   77765365   77811897     88      11  681645     -0.41994     4.996e-16     -0.41994
ENSG00000261330   16   77891319   77936812     64      13  679171      0.29312     4.996e-16      0.29312
ENSG00000261540   16   78038580   78128351    146      12  685616      0.46151     4.996e-16      0.46151
ENSG00000260731   16   78072380   78118794     86       9  689263      0.68605    5.5511e-16      0.68605
ENSG00000261776   16   78079721   78125824     81       8  689972       0.6152    5.5511e-16       0.6152
ENSG00000260969   16   78261259   78310115     31      10  671286      -1.6045    4.4409e-16      -1.6045
ENSG00000260014   16   78354426   78399731     22       6  668863      0.60739    5.5511e-16      0.60739
ENSG00000260733   16   78519823   78575465    170      17  679838       1.5093    4.4409e-16       1.5093
ENSG00000261837   16   78533271   78579545    135      17  676245       1.8767    4.4409e-16       1.8767
ENSG00000243101   16   78824178   78869903    134      19  679883     -0.57114    5.5511e-16     -0.57114
ENSG00000260816   16   78896062   78943541    134      20  675027      -1.1176    4.4409e-16      -1.1176
ENSG00000261537   16   78993242   79048627    141      34  666547     0.093251    5.2736e-16     0.093251
ENSG00000260479   16   79088947   79145651    105      21  649764     -0.31262     4.996e-16     -0.31262
ENSG00000260694   16   79101273   79147131     65      15  655703     -0.18381    5.2736e-16     -0.18381
ENSG00000260511   16   79104854   79154779     70      14  666272      -0.3069     4.996e-16      -0.3069
ENSG00000261722   16   79236608   79298350     79      10  682265     0.055745    5.2736e-16     0.055745
ENSG00000222244   16   79263351   79308470     44      12  679581      0.44857     4.996e-16      0.44857
ENSG00000261472   16   79504500   79560190     40       9  665864      -2.2889    4.4409e-16      -2.2889
ENSG00000260876   16   79675005   79851819    284      25  684037      -1.1274    4.4409e-16      -1.1274
ENSG00000221330   16   79693552   79738634     65       8  679870     -0.17824    5.2736e-16     -0.17824
ENSG00000261390   16   79740622   79839460    176      14  684561      -1.8375    4.4409e-16      -1.8375
ENSG00000261082   16   79821947   79896047     87      13  681576      -1.9163    4.4409e-16      -1.9163
ENSG00000260237   16   80039559   80089642     56       8  686579      -2.1739    4.4409e-16      -2.1739
ENSG00000260706   16   80064733   80211474    206      24  683928      -1.4853    4.4409e-16      -1.4853
ENSG00000261376   16   80178026   80224579     82       9  681192     -0.72032    5.5511e-16     -0.72032
ENSG00000259867   16   80178950   80632032    654      59  682535      -1.8985    4.4409e-16      -1.8985
