Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0071804~cellular potassium ion transport,39,2.524271845,1.80E-08,"ENSG00000105974, ENSG00000104888, ENSG00000091664, ENSG00000162728, ENSG00000135740, ENSG00000171385, ENSG00000169282, ENSG00000172139, ENSG00000171126, ENSG00000158445, ENSG00000164794, ENSG00000184261, ENSG00000151704, ENSG00000117152, ENSG00000168135, ENSG00000185774, ENSG00000107593, ENSG00000143473, ENSG00000072954, ENSG00000124134, ENSG00000169427, ENSG00000026559, ENSG00000066230, ENSG00000182901, ENSG00000099337, ENSG00000135519, ENSG00000135750, ENSG00000075043, ENSG00000111262, ENSG00000137731, ENSG00000089558, ENSG00000115041, ENSG00000185760, ENSG00000184156, ENSG00000164626, ENSG00000182255, ENSG00000124249, ENSG00000140015, ENSG00000184611",1022,198,14269,2.750059301,1.31E-04,1.16E-05,1.15E-05
GOTERM_BP_FAT,GO:0043269~regulation of ion transport,88,5.69579288,1.91E-08,"ENSG00000132535, ENSG00000105711, ENSG00000171385, ENSG00000065534, ENSG00000158445, ENSG00000067715, ENSG00000198626, ENSG00000169181, ENSG00000163485, ENSG00000184261, ENSG00000168135, ENSG00000227877, ENSG00000100346, ENSG00000143473, ENSG00000141655, ENSG00000168539, ENSG00000102001, ENSG00000002746, ENSG00000182901, ENSG00000198576, ENSG00000099337, ENSG00000196277, ENSG00000103888, ENSG00000157782, ENSG00000081248, ENSG00000111262, ENSG00000171631, ENSG00000081923, ENSG00000152413, ENSG00000143786, ENSG00000070808, ENSG00000139890, ENSG00000164626, ENSG00000124249, ENSG00000186115, ENSG00000184611, ENSG00000221946, ENSG00000168748, ENSG00000167535, ENSG00000179841, ENSG00000178752, ENSG00000198363, ENSG00000105974, ENSG00000138814, ENSG00000162728, ENSG00000169282, ENSG00000171126, ENSG00000092051, ENSG00000173227, ENSG00000164794, ENSG00000006210, ENSG00000166257, ENSG00000151704, ENSG00000089327, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000182389, ENSG00000072954, ENSG00000124134, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000070159, ENSG00000132326, ENSG00000135519, ENSG00000114315, ENSG00000121905, ENSG00000075043, ENSG00000138669, ENSG00000164082, ENSG00000165091, ENSG00000137731, ENSG00000011347, ENSG00000185482, ENSG00000089558, ENSG00000115041, ENSG00000006283, ENSG00000185760, ENSG00000036828, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000101200, ENSG00000140015, ENSG00000166501, ENSG00000125510",1022,663,14269,1.853155171,1.39E-04,1.16E-05,1.15E-05
GOTERM_BP_FAT,GO:0034765~regulation of ion transmembrane transport,67,4.336569579,2.92E-08,"ENSG00000132535, ENSG00000105711, ENSG00000171385, ENSG00000158445, ENSG00000198626, ENSG00000169181, ENSG00000184261, ENSG00000168135, ENSG00000227877, ENSG00000100346, ENSG00000143473, ENSG00000102001, ENSG00000002746, ENSG00000182901, ENSG00000198576, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000081248, ENSG00000111262, ENSG00000171631, ENSG00000152413, ENSG00000143786, ENSG00000139890, ENSG00000164626, ENSG00000124249, ENSG00000184611, ENSG00000221946, ENSG00000167535, ENSG00000179841, ENSG00000198363, ENSG00000105974, ENSG00000138814, ENSG00000162728, ENSG00000169282, ENSG00000171126, ENSG00000092051, ENSG00000164794, ENSG00000006210, ENSG00000166257, ENSG00000151704, ENSG00000089327, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000182389, ENSG00000072954, ENSG00000124134, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000070159, ENSG00000135519, ENSG00000121905, ENSG00000075043, ENSG00000165091, ENSG00000137731, ENSG00000185482, ENSG00000089558, ENSG00000115041, ENSG00000006283, ENSG00000185760, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000125510",1022,457,14269,2.046921769,2.13E-04,1.64E-05,1.63E-05
GOTERM_BP_FAT,GO:0098660~inorganic ion transmembrane transport,104,6.731391586,5.23E-08,"ENSG00000091664, ENSG00000171385, ENSG00000198626, ENSG00000158445, ENSG00000168135, ENSG00000100346, ENSG00000255346, ENSG00000143473, ENSG00000102001, ENSG00000109158, ENSG00000002746, ENSG00000100170, ENSG00000066230, ENSG00000241468, ENSG00000011083, ENSG00000118160, ENSG00000115944, ENSG00000139890, ENSG00000134917, ENSG00000164626, ENSG00000184611, ENSG00000179841, ENSG00000198363, ENSG00000138814, ENSG00000162728, ENSG00000109738, ENSG00000172139, ENSG00000092051, ENSG00000166257, ENSG00000089327, ENSG00000160791, ENSG00000148346, ENSG00000072954, ENSG00000124134, ENSG00000070159, ENSG00000138821, ENSG00000134343, ENSG00000158014, ENSG00000075043, ENSG00000137731, ENSG00000089558, ENSG00000115041, ENSG00000036828, ENSG00000125510, ENSG00000149305, ENSG00000105711, ENSG00000163285, ENSG00000184261, ENSG00000115194, ENSG00000227877, ENSG00000169427, ENSG00000072315, ENSG00000182901, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000116039, ENSG00000111262, ENSG00000171631, ENSG00000163975, ENSG00000124249, ENSG00000221946, ENSG00000167535, ENSG00000166206, ENSG00000105974, ENSG00000132911, ENSG00000104888, ENSG00000135740, ENSG00000151834, ENSG00000171126, ENSG00000169282, ENSG00000130054, ENSG00000139540, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000123643, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000135519, ENSG00000135750, ENSG00000121905, ENSG00000197106, ENSG00000165091, ENSG00000185482, ENSG00000006283, ENSG00000186297, ENSG00000185760, ENSG00000157087, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000186335, ENSG00000140015",1022,848,14269,1.712301074,3.82E-04,2.73E-05,2.70E-05
GOTERM_BP_FAT,GO:0034762~regulation of transmembrane transport,67,4.336569579,1.02E-07,"ENSG00000132535, ENSG00000105711, ENSG00000171385, ENSG00000158445, ENSG00000198626, ENSG00000169181, ENSG00000184261, ENSG00000168135, ENSG00000227877, ENSG00000100346, ENSG00000143473, ENSG00000102001, ENSG00000002746, ENSG00000182901, ENSG00000198576, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000081248, ENSG00000111262, ENSG00000171631, ENSG00000152413, ENSG00000143786, ENSG00000139890, ENSG00000164626, ENSG00000124249, ENSG00000184611, ENSG00000221946, ENSG00000167535, ENSG00000179841, ENSG00000198363, ENSG00000105974, ENSG00000138814, ENSG00000162728, ENSG00000169282, ENSG00000171126, ENSG00000092051, ENSG00000164794, ENSG00000006210, ENSG00000166257, ENSG00000151704, ENSG00000089327, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000182389, ENSG00000072954, ENSG00000124134, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000070159, ENSG00000135519, ENSG00000121905, ENSG00000075043, ENSG00000165091, ENSG00000137731, ENSG00000185482, ENSG00000089558, ENSG00000115041, ENSG00000006283, ENSG00000185760, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000125510",1022,472,14269,1.981871289,7.45E-04,4.97E-05,4.93E-05
GOTERM_BP_FAT,GO:0050906~detection of stimulus involved in sensory perception,25,1.618122977,1.26E-07,"ENSG00000181963, ENSG00000163914, ENSG00000198400, ENSG00000242866, ENSG00000060718, ENSG00000163485, ENSG00000122733, ENSG00000186188, ENSG00000102468, ENSG00000186862, ENSG00000107593, ENSG00000238243, ENSG00000182389, ENSG00000102001, ENSG00000256574, ENSG00000112619, ENSG00000177275, ENSG00000189181, ENSG00000111262, ENSG00000165091, ENSG00000166368, ENSG00000121314, ENSG00000121377, ENSG00000184933, ENSG00000196071",1022,101,14269,3.455900874,9.22E-04,5.76E-05,5.71E-05
GOTERM_BP_FAT,GO:0098662~inorganic cation transmembrane transport,94,6.084142395,2.00E-07,"ENSG00000105711, ENSG00000091664, ENSG00000171385, ENSG00000158445, ENSG00000198626, ENSG00000184261, ENSG00000115194, ENSG00000168135, ENSG00000227877, ENSG00000100346, ENSG00000255346, ENSG00000143473, ENSG00000102001, ENSG00000169427, ENSG00000002746, ENSG00000066230, ENSG00000072315, ENSG00000182901, ENSG00000100170, ENSG00000011083, ENSG00000118160, ENSG00000241468, ENSG00000099337, ENSG00000103888, ENSG00000115944, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000116039, ENSG00000111262, ENSG00000171631, ENSG00000139890, ENSG00000163975, ENSG00000164626, ENSG00000124249, ENSG00000184611, ENSG00000221946, ENSG00000167535, ENSG00000179841, ENSG00000198363, ENSG00000105974, ENSG00000138814, ENSG00000104888, ENSG00000162728, ENSG00000135740, ENSG00000172139, ENSG00000169282, ENSG00000171126, ENSG00000130054, ENSG00000092051, ENSG00000139540, ENSG00000164794, ENSG00000006210, ENSG00000166257, ENSG00000151704, ENSG00000089327, ENSG00000160791, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000148346, ENSG00000123643, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000072954, ENSG00000124134, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000070159, ENSG00000135519, ENSG00000138821, ENSG00000135750, ENSG00000121905, ENSG00000075043, ENSG00000158014, ENSG00000197106, ENSG00000165091, ENSG00000137731, ENSG00000185482, ENSG00000089558, ENSG00000115041, ENSG00000006283, ENSG00000185760, ENSG00000157087, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000186335, ENSG00000140015, ENSG00000149305, ENSG00000125510",1022,762,14269,1.722326661,0.0014574,8.58E-05,8.50E-05
GOTERM_BP_FAT,GO:0051606~detection of stimulus,36,2.330097087,2.44E-07,"ENSG00000181963, ENSG00000198363, ENSG00000163914, ENSG00000198400, ENSG00000242866, ENSG00000060718, ENSG00000067715, ENSG00000198626, ENSG00000163485, ENSG00000122733, ENSG00000186188, ENSG00000102468, ENSG00000186862, ENSG00000107593, ENSG00000238243, ENSG00000182389, ENSG00000102001, ENSG00000256574, ENSG00000181656, ENSG00000198691, ENSG00000112619, ENSG00000173991, ENSG00000177275, ENSG00000189181, ENSG00000134343, ENSG00000111262, ENSG00000056291, ENSG00000165091, ENSG00000166368, ENSG00000121314, ENSG00000054277, ENSG00000036828, ENSG00000012232, ENSG00000121377, ENSG00000184933, ENSG00000196071",1022,192,14269,2.617844912,0.0017831,9.91E-05,9.83E-05
GOTERM_BP_FAT,GO:0006811~ion transport,162,10.48543689,3.30E-07,"ENSG00000149452, ENSG00000091664, ENSG00000171385, ENSG00000065534, ENSG00000196600, ENSG00000198626, ENSG00000158445, ENSG00000067715, ENSG00000197658, ENSG00000169181, ENSG00000163485, ENSG00000168135, ENSG00000100346, ENSG00000255346, ENSG00000143473, ENSG00000169507, ENSG00000168539, ENSG00000102001, ENSG00000109158, ENSG00000198691, ENSG00000002746, ENSG00000102471, ENSG00000100170, ENSG00000066230, ENSG00000241468, ENSG00000011083, ENSG00000118160, ENSG00000198576, ENSG00000196277, ENSG00000115944, ENSG00000139890, ENSG00000134917, ENSG00000164626, ENSG00000186115, ENSG00000184611, ENSG00000179841, ENSG00000178752, ENSG00000198363, ENSG00000138814, ENSG00000175003, ENSG00000162728, ENSG00000109738, ENSG00000137204, ENSG00000172139, ENSG00000111012, ENSG00000092051, ENSG00000173227, ENSG00000166257, ENSG00000089327, ENSG00000160791, ENSG00000148346, ENSG00000072954, ENSG00000124134, ENSG00000070159, ENSG00000132326, ENSG00000138308, ENSG00000100191, ENSG00000138821, ENSG00000134343, ENSG00000164082, ENSG00000158014, ENSG00000075043, ENSG00000138669, ENSG00000137731, ENSG00000139194, ENSG00000089558, ENSG00000115041, ENSG00000187980, ENSG00000036828, ENSG00000101200, ENSG00000125510, ENSG00000184999, ENSG00000149305, ENSG00000101194, ENSG00000132535, ENSG00000105711, ENSG00000152822, ENSG00000163285, ENSG00000184261, ENSG00000140284, ENSG00000115194, ENSG00000227877, ENSG00000141655, ENSG00000103375, ENSG00000169427, ENSG00000072315, ENSG00000182901, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000116039, ENSG00000111262, ENSG00000171631, ENSG00000081923, ENSG00000152413, ENSG00000143786, ENSG00000253117, ENSG00000162241, ENSG00000070808, ENSG00000163975, ENSG00000124249, ENSG00000221946, ENSG00000168748, ENSG00000167535, ENSG00000166206, ENSG00000105974, ENSG00000197594, ENSG00000132911, ENSG00000108846, ENSG00000104888, ENSG00000135740, ENSG00000174236, ENSG00000151834, ENSG00000171126, ENSG00000169282, ENSG00000130054, ENSG00000139540, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000117152, ENSG00000138172, ENSG00000119946, ENSG00000139780, ENSG00000147454, ENSG00000185774, ENSG00000102468, ENSG00000123643, ENSG00000164715, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000134827, ENSG00000174640, ENSG00000135519, ENSG00000114315, ENSG00000135750, ENSG00000121905, ENSG00000197106, ENSG00000196776, ENSG00000165091, ENSG00000197901, ENSG00000171017, ENSG00000167434, ENSG00000011347, ENSG00000185482, ENSG00000006283, ENSG00000186297, ENSG00000185760, ENSG00000157087, ENSG00000089356, ENSG00000149742, ENSG00000184156, ENSG00000182255, ENSG00000186335, ENSG00000140015, ENSG00000166501",1022,1544,14269,1.464908034,0.002408279,1.27E-04,1.26E-04
GOTERM_BP_FAT,GO:0048167~regulation of synaptic plasticity,36,2.330097087,5.95E-07,"ENSG00000179841, ENSG00000154146, ENSG00000132535, ENSG00000137825, ENSG00000169220, ENSG00000020129, ENSG00000174576, ENSG00000116106, ENSG00000158445, ENSG00000117016, ENSG00000092051, ENSG00000175866, ENSG00000173227, ENSG00000196639, ENSG00000122877, ENSG00000163485, ENSG00000006210, ENSG00000183691, ENSG00000187672, ENSG00000079841, ENSG00000124313, ENSG00000102003, ENSG00000126583, ENSG00000198576, ENSG00000118160, ENSG00000131759, ENSG00000112658, ENSG00000164082, ENSG00000159224, ENSG00000171532, ENSG00000011347, ENSG00000157680, ENSG00000070808, ENSG00000121297, ENSG00000184156, ENSG00000108852",1022,199,14269,2.525759915,0.004336829,2.11E-04,2.09E-04
GOTERM_BP_FAT,GO:0050877~neurological system process,105,6.796116505,6.06E-07,"ENSG00000215203, ENSG00000163914, ENSG00000169220, ENSG00000163485, ENSG00000100346, ENSG00000168539, ENSG00000102001, ENSG00000109158, ENSG00000198691, ENSG00000126583, ENSG00000118160, ENSG00000198576, ENSG00000196277, ENSG00000189181, ENSG00000170340, ENSG00000173976, ENSG00000184292, ENSG00000121853, ENSG00000166368, ENSG00000167210, ENSG00000121297, ENSG00000078725, ENSG00000166402, ENSG00000163499, ENSG00000100053, ENSG00000136999, ENSG00000176697, ENSG00000198400, ENSG00000109738, ENSG00000139988, ENSG00000092051, ENSG00000122877, ENSG00000166257, ENSG00000100122, ENSG00000256574, ENSG00000112619, ENSG00000177275, ENSG00000159224, ENSG00000121314, ENSG00000120500, ENSG00000123977, ENSG00000157680, ENSG00000146038, ENSG00000101200, ENSG00000125510, ENSG00000149305, ENSG00000164128, ENSG00000132535, ENSG00000105711, ENSG00000242866, ENSG00000060718, ENSG00000174576, ENSG00000152822, ENSG00000163285, ENSG00000196639, ENSG00000122733, ENSG00000183691, ENSG00000183695, ENSG00000238243, ENSG00000181656, ENSG00000106236, ENSG00000204060, ENSG00000103888, ENSG00000157782, ENSG00000139219, ENSG00000116039, ENSG00000132386, ENSG00000111262, ENSG00000081923, ENSG00000139053, ENSG00000121377, ENSG00000184933, ENSG00000166206, ENSG00000196071, ENSG00000154146, ENSG00000181963, ENSG00000123360, ENSG00000132911, ENSG00000135903, ENSG00000198963, ENSG00000151834, ENSG00000171368, ENSG00000121743, ENSG00000079841, ENSG00000186188, ENSG00000102468, ENSG00000146242, ENSG00000186862, ENSG00000107593, ENSG00000182389, ENSG00000185933, ENSG00000198673, ENSG00000106536, ENSG00000104755, ENSG00000112658, ENSG00000151025, ENSG00000171532, ENSG00000165091, ENSG00000006283, ENSG00000186297, ENSG00000163075, ENSG00000157087, ENSG00000162545, ENSG00000184156, ENSG00000165899",1022,902,14269,1.625269568,0.004419042,2.11E-04,2.09E-04
GOTERM_BP_FAT,GO:0098655~cation transmembrane transport,102,6.601941748,9.40E-07,"ENSG00000091664, ENSG00000171385, ENSG00000198626, ENSG00000158445, ENSG00000169181, ENSG00000168135, ENSG00000100346, ENSG00000255346, ENSG00000143473, ENSG00000102001, ENSG00000002746, ENSG00000100170, ENSG00000066230, ENSG00000241468, ENSG00000011083, ENSG00000118160, ENSG00000198576, ENSG00000115944, ENSG00000139890, ENSG00000164626, ENSG00000184611, ENSG00000179841, ENSG00000198363, ENSG00000138814, ENSG00000175003, ENSG00000162728, ENSG00000172139, ENSG00000092051, ENSG00000166257, ENSG00000089327, ENSG00000160791, ENSG00000148346, ENSG00000072954, ENSG00000124134, ENSG00000070159, ENSG00000138821, ENSG00000158014, ENSG00000075043, ENSG00000137731, ENSG00000089558, ENSG00000115041, ENSG00000125510, ENSG00000149305, ENSG00000132535, ENSG00000105711, ENSG00000184261, ENSG00000115194, ENSG00000227877, ENSG00000103375, ENSG00000169427, ENSG00000072315, ENSG00000182901, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000116039, ENSG00000111262, ENSG00000171631, ENSG00000152413, ENSG00000143786, ENSG00000163975, ENSG00000124249, ENSG00000221946, ENSG00000167535, ENSG00000105974, ENSG00000104888, ENSG00000135740, ENSG00000171126, ENSG00000169282, ENSG00000130054, ENSG00000139540, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000117152, ENSG00000138172, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000123643, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000135519, ENSG00000135750, ENSG00000121905, ENSG00000197106, ENSG00000165091, ENSG00000185482, ENSG00000006283, ENSG00000185760, ENSG00000157087, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000186335, ENSG00000140015",1022,877,14269,1.623839945,0.006844999,3.12E-04,3.09E-04
GOTERM_BP_FAT,GO:0042391~regulation of membrane potential,59,3.818770227,1.09E-06,"ENSG00000132535, ENSG00000105711, ENSG00000171385, ENSG00000174576, ENSG00000152822, ENSG00000158445, ENSG00000198626, ENSG00000112761, ENSG00000117016, ENSG00000175866, ENSG00000163285, ENSG00000163485, ENSG00000184261, ENSG00000100346, ENSG00000143473, ENSG00000106089, ENSG00000168539, ENSG00000181656, ENSG00000169427, ENSG00000109158, ENSG00000072315, ENSG00000118160, ENSG00000099337, ENSG00000132429, ENSG00000111262, ENSG00000112276, ENSG00000164626, ENSG00000124249, ENSG00000108852, ENSG00000184611, ENSG00000167535, ENSG00000166206, ENSG00000105974, ENSG00000138814, ENSG00000162728, ENSG00000109738, ENSG00000151834, ENSG00000198722, ENSG00000166257, ENSG00000117152, ENSG00000079841, ENSG00000182389, ENSG00000043591, ENSG00000188906, ENSG00000266964, ENSG00000070159, ENSG00000101040, ENSG00000135519, ENSG00000138821, ENSG00000135750, ENSG00000089558, ENSG00000157680, ENSG00000006283, ENSG00000186297, ENSG00000185760, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000149305",1022,422,14269,1.95201074,0.00791179,3.45E-04,3.42E-04
GOTERM_BP_FAT,GO:0003008~system process,161,10.42071197,1.56E-06,"ENSG00000215203, ENSG00000110148, ENSG00000163914, ENSG00000169220, ENSG00000171385, ENSG00000065534, ENSG00000160808, ENSG00000198626, ENSG00000114861, ENSG00000143632, ENSG00000138792, ENSG00000163485, ENSG00000168530, ENSG00000021826, ENSG00000100346, ENSG00000186642, ENSG00000168539, ENSG00000102001, ENSG00000109158, ENSG00000198691, ENSG00000100170, ENSG00000126583, ENSG00000118160, ENSG00000198576, ENSG00000196277, ENSG00000048740, ENSG00000189181, ENSG00000170340, ENSG00000173976, ENSG00000112276, ENSG00000132465, ENSG00000184292, ENSG00000121853, ENSG00000166368, ENSG00000167210, ENSG00000121297, ENSG00000164626, ENSG00000186115, ENSG00000078725, ENSG00000107485, ENSG00000166402, ENSG00000163499, ENSG00000100053, ENSG00000198363, ENSG00000136999, ENSG00000176697, ENSG00000138814, ENSG00000198400, ENSG00000109738, ENSG00000139988, ENSG00000156804, ENSG00000092051, ENSG00000116783, ENSG00000122877, ENSG00000166257, ENSG00000100122, ENSG00000072954, ENSG00000107796, ENSG00000256574, ENSG00000112619, ENSG00000043591, ENSG00000132326, ENSG00000173991, ENSG00000177275, ENSG00000159224, ENSG00000121314, ENSG00000120500, ENSG00000123977, ENSG00000157680, ENSG00000036828, ENSG00000146038, ENSG00000101200, ENSG00000169418, ENSG00000125510, ENSG00000149305, ENSG00000164128, ENSG00000101470, ENSG00000132535, ENSG00000105711, ENSG00000242866, ENSG00000118194, ENSG00000172399, ENSG00000060718, ENSG00000174576, ENSG00000152822, ENSG00000163285, ENSG00000196639, ENSG00000122733, ENSG00000183691, ENSG00000183695, ENSG00000238243, ENSG00000162992, ENSG00000072657, ENSG00000146147, ENSG00000102683, ENSG00000181656, ENSG00000106236, ENSG00000106631, ENSG00000204060, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000139219, ENSG00000081248, ENSG00000116039, ENSG00000132386, ENSG00000111262, ENSG00000081923, ENSG00000170820, ENSG00000152413, ENSG00000086300, ENSG00000109061, ENSG00000139053, ENSG00000015520, ENSG00000121377, ENSG00000184933, ENSG00000166206, ENSG00000196071, ENSG00000154146, ENSG00000181963, ENSG00000184956, ENSG00000123360, ENSG00000105974, ENSG00000132911, ENSG00000135903, ENSG00000198963, ENSG00000151834, ENSG00000171368, ENSG00000135346, ENSG00000121743, ENSG00000151704, ENSG00000117152, ENSG00000079841, ENSG00000186188, ENSG00000102468, ENSG00000146242, ENSG00000186862, ENSG00000107593, ENSG00000182389, ENSG00000185933, ENSG00000113749, ENSG00000266964, ENSG00000198673, ENSG00000106536, ENSG00000104755, ENSG00000112658, ENSG00000111684, ENSG00000070193, ENSG00000151025, ENSG00000171532, ENSG00000165091, ENSG00000197901, ENSG00000185482, ENSG00000006283, ENSG00000186297, ENSG00000163075, ENSG00000157087, ENSG00000162545, ENSG00000184156, ENSG00000165899",1022,1570,14269,1.431755519,0.011353566,4.76E-04,4.72E-04
GOTERM_BP_FAT,GO:0007600~sensory perception,64,4.142394822,2.46E-06,"ENSG00000215203, ENSG00000163914, ENSG00000242866, ENSG00000060718, ENSG00000152822, ENSG00000163485, ENSG00000122733, ENSG00000183695, ENSG00000238243, ENSG00000102001, ENSG00000198691, ENSG00000196277, ENSG00000103888, ENSG00000189181, ENSG00000157782, ENSG00000170340, ENSG00000139219, ENSG00000116039, ENSG00000173976, ENSG00000111262, ENSG00000081923, ENSG00000184292, ENSG00000166368, ENSG00000167210, ENSG00000139053, ENSG00000163499, ENSG00000121377, ENSG00000166402, ENSG00000100053, ENSG00000184933, ENSG00000196071, ENSG00000181963, ENSG00000136999, ENSG00000132911, ENSG00000198400, ENSG00000109738, ENSG00000135903, ENSG00000139988, ENSG00000198963, ENSG00000121743, ENSG00000166257, ENSG00000079841, ENSG00000186188, ENSG00000102468, ENSG00000186862, ENSG00000107593, ENSG00000182389, ENSG00000100122, ENSG00000256574, ENSG00000185933, ENSG00000112619, ENSG00000106536, ENSG00000177275, ENSG00000159224, ENSG00000165091, ENSG00000121314, ENSG00000120500, ENSG00000186297, ENSG00000157087, ENSG00000184156, ENSG00000146038, ENSG00000165899, ENSG00000125510, ENSG00000164128",1022,484,14269,1.846193657,0.01781648,7.19E-04,7.13E-04
GOTERM_BP_FAT,GO:0006812~cation transport,119,7.702265372,3.64E-06,"ENSG00000091664, ENSG00000171385, ENSG00000065534, ENSG00000198626, ENSG00000158445, ENSG00000067715, ENSG00000169181, ENSG00000163485, ENSG00000168135, ENSG00000100346, ENSG00000255346, ENSG00000143473, ENSG00000169507, ENSG00000102001, ENSG00000002746, ENSG00000102471, ENSG00000100170, ENSG00000066230, ENSG00000241468, ENSG00000011083, ENSG00000118160, ENSG00000198576, ENSG00000115944, ENSG00000139890, ENSG00000164626, ENSG00000184611, ENSG00000179841, ENSG00000198363, ENSG00000138814, ENSG00000175003, ENSG00000162728, ENSG00000172139, ENSG00000111012, ENSG00000092051, ENSG00000166257, ENSG00000089327, ENSG00000160791, ENSG00000148346, ENSG00000072954, ENSG00000124134, ENSG00000070159, ENSG00000100191, ENSG00000138821, ENSG00000158014, ENSG00000075043, ENSG00000137731, ENSG00000089558, ENSG00000115041, ENSG00000036828, ENSG00000125510, ENSG00000149305, ENSG00000132535, ENSG00000105711, ENSG00000184261, ENSG00000115194, ENSG00000227877, ENSG00000103375, ENSG00000169427, ENSG00000072315, ENSG00000182901, ENSG00000099337, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000116039, ENSG00000111262, ENSG00000171631, ENSG00000152413, ENSG00000143786, ENSG00000162241, ENSG00000070808, ENSG00000163975, ENSG00000124249, ENSG00000221946, ENSG00000167535, ENSG00000105974, ENSG00000132911, ENSG00000104888, ENSG00000135740, ENSG00000174236, ENSG00000171126, ENSG00000169282, ENSG00000130054, ENSG00000139540, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000117152, ENSG00000138172, ENSG00000139780, ENSG00000147454, ENSG00000185774, ENSG00000102468, ENSG00000123643, ENSG00000164715, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000185933, ENSG00000026559, ENSG00000266964, ENSG00000134827, ENSG00000135519, ENSG00000114315, ENSG00000135750, ENSG00000121905, ENSG00000197106, ENSG00000165091, ENSG00000185482, ENSG00000006283, ENSG00000185760, ENSG00000157087, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000186335, ENSG00000140015, ENSG00000166501",1022,1098,14269,1.513168401,0.026240337,0.00102272,0.001013622
