Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006813~potassium ion transport,52,3.121248499,4.81E-12,"ENSG00000133424, ENSG00000091664, ENSG00000158445, ENSG00000135643, ENSG00000163485, ENSG00000184261, ENSG00000168135, ENSG00000121361, ENSG00000143473, ENSG00000169427, ENSG00000069424, ENSG00000178342, ENSG00000099337, ENSG00000157542, ENSG00000111262, ENSG00000198929, ENSG00000184611, ENSG00000164588, ENSG00000162763, ENSG00000162687, ENSG00000177301, ENSG00000156486, ENSG00000104888, ENSG00000132639, ENSG00000162728, ENSG00000075673, ENSG00000164794, ENSG00000151704, ENSG00000117152, ENSG00000185774, ENSG00000102468, ENSG00000162975, ENSG00000107593, ENSG00000072954, ENSG00000184845, ENSG00000026559, ENSG00000105642, ENSG00000090020, ENSG00000156113, ENSG00000175497, ENSG00000220205, ENSG00000135519, ENSG00000135750, ENSG00000075043, ENSG00000115041, ENSG00000166342, ENSG00000185760, ENSG00000182450, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015",1168,220,14326,2.899097136,3.65E-08,3.32E-09,3.24E-09
GOTERM_BP_FAT,GO:0034762~regulation of transmembrane transport,84,5.042016807,7.44E-12,"ENSG00000149295, ENSG00000132535, ENSG00000158445, ENSG00000198626, ENSG00000006116, ENSG00000184261, ENSG00000168135, ENSG00000100346, ENSG00000121361, ENSG00000183454, ENSG00000143473, ENSG00000122691, ENSG00000102001, ENSG00000145335, ENSG00000013016, ENSG00000002746, ENSG00000176884, ENSG00000069424, ENSG00000141837, ENSG00000178342, ENSG00000198576, ENSG00000099337, ENSG00000142408, ENSG00000157782, ENSG00000081248, ENSG00000157542, ENSG00000112038, ENSG00000111262, ENSG00000154118, ENSG00000152413, ENSG00000143786, ENSG00000198929, ENSG00000102879, ENSG00000058335, ENSG00000184611, ENSG00000164588, ENSG00000221946, ENSG00000162763, ENSG00000177301, ENSG00000104369, ENSG00000138814, ENSG00000156486, ENSG00000162728, ENSG00000137801, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000089327, ENSG00000161681, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000162975, ENSG00000088992, ENSG00000182389, ENSG00000142920, ENSG00000072954, ENSG00000184845, ENSG00000075429, ENSG00000185933, ENSG00000026559, ENSG00000151067, ENSG00000090020, ENSG00000070159, ENSG00000156113, ENSG00000175497, ENSG00000220205, ENSG00000154096, ENSG00000135519, ENSG00000121905, ENSG00000075043, ENSG00000069966, ENSG00000145349, ENSG00000185482, ENSG00000115041, ENSG00000166342, ENSG00000185760, ENSG00000182450, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000125510, ENSG00000127533",1168,468,14326,2.201484018,5.65E-08,4.70E-09,4.59E-09
GOTERM_BP_FAT,GO:0034765~regulation of ion transmembrane transport,82,4.921968788,8.75E-12,"ENSG00000149295, ENSG00000132535, ENSG00000158445, ENSG00000198626, ENSG00000006116, ENSG00000184261, ENSG00000168135, ENSG00000100346, ENSG00000121361, ENSG00000183454, ENSG00000143473, ENSG00000102001, ENSG00000145335, ENSG00000013016, ENSG00000002746, ENSG00000176884, ENSG00000069424, ENSG00000141837, ENSG00000178342, ENSG00000198576, ENSG00000099337, ENSG00000142408, ENSG00000157782, ENSG00000081248, ENSG00000157542, ENSG00000112038, ENSG00000111262, ENSG00000154118, ENSG00000152413, ENSG00000143786, ENSG00000198929, ENSG00000102879, ENSG00000058335, ENSG00000184611, ENSG00000164588, ENSG00000221946, ENSG00000162763, ENSG00000177301, ENSG00000104369, ENSG00000138814, ENSG00000156486, ENSG00000162728, ENSG00000137801, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000089327, ENSG00000161681, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000162975, ENSG00000088992, ENSG00000182389, ENSG00000072954, ENSG00000184845, ENSG00000075429, ENSG00000185933, ENSG00000026559, ENSG00000151067, ENSG00000090020, ENSG00000070159, ENSG00000156113, ENSG00000175497, ENSG00000220205, ENSG00000154096, ENSG00000135519, ENSG00000121905, ENSG00000075043, ENSG00000069966, ENSG00000145349, ENSG00000185482, ENSG00000115041, ENSG00000166342, ENSG00000185760, ENSG00000182450, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000125510, ENSG00000127533",1168,453,14326,2.220228915,6.64E-08,5.11E-09,4.98E-09
GOTERM_BP_FAT,GO:0050877~neurological system process,133,7.983193277,1.20E-11,"ENSG00000149295, ENSG00000109956, ENSG00000133424, ENSG00000163914, ENSG00000064687, ENSG00000138435, ENSG00000163485, ENSG00000151090, ENSG00000100346, ENSG00000168539, ENSG00000102001, ENSG00000102076, ENSG00000126583, ENSG00000118160, ENSG00000198576, ENSG00000196277, ENSG00000142408, ENSG00000189181, ENSG00000170340, ENSG00000112038, ENSG00000173976, ENSG00000154118, ENSG00000137474, ENSG00000155719, ENSG00000058335, ENSG00000152969, ENSG00000121297, ENSG00000091129, ENSG00000078725, ENSG00000188937, ENSG00000164588, ENSG00000166402, ENSG00000100053, ENSG00000177301, ENSG00000136999, ENSG00000109738, ENSG00000139988, ENSG00000179603, ENSG00000089847, ENSG00000075429, ENSG00000095397, ENSG00000090020, ENSG00000244752, ENSG00000159224, ENSG00000158258, ENSG00000086717, ENSG00000101327, ENSG00000123977, ENSG00000182450, ENSG00000123454, ENSG00000101200, ENSG00000125510, ENSG00000149305, ENSG00000164128, ENSG00000162105, ENSG00000128310, ENSG00000132535, ENSG00000242866, ENSG00000060718, ENSG00000174576, ENSG00000135643, ENSG00000006116, ENSG00000196639, ENSG00000122733, ENSG00000165186, ENSG00000105392, ENSG00000183454, ENSG00000121361, ENSG00000149256, ENSG00000144488, ENSG00000181656, ENSG00000106236, ENSG00000204060, ENSG00000176884, ENSG00000113327, ENSG00000157782, ENSG00000132386, ENSG00000111262, ENSG00000065989, ENSG00000081923, ENSG00000169676, ENSG00000160460, ENSG00000101349, ENSG00000167419, ENSG00000184933, ENSG00000166206, ENSG00000196071, ENSG00000154146, ENSG00000115419, ENSG00000132639, ENSG00000198963, ENSG00000177628, ENSG00000171368, ENSG00000137486, ENSG00000260234, ENSG00000139304, ENSG00000121743, ENSG00000162374, ENSG00000253148, ENSG00000161681, ENSG00000079841, ENSG00000103316, ENSG00000184564, ENSG00000102468, ENSG00000129749, ENSG00000186862, ENSG00000107593, ENSG00000182389, ENSG00000180745, ENSG00000184845, ENSG00000185933, ENSG00000103034, ENSG00000135517, ENSG00000106536, ENSG00000109927, ENSG00000112658, ENSG00000156395, ENSG00000188191, ENSG00000151025, ENSG00000171532, ENSG00000170289, ENSG00000101405, ENSG00000166342, ENSG00000186297, ENSG00000100678, ENSG00000163075, ENSG00000157087, ENSG00000142319, ENSG00000184156, ENSG00000182256, ENSG00000108797, ENSG00000165899, ENSG00000166866",1168,903,14326,1.806533397,9.07E-08,6.48E-09,6.32E-09
GOTERM_BP_FAT,GO:0071804~cellular potassium ion transport,47,2.821128451,2.85E-11,"ENSG00000177301, ENSG00000133424, ENSG00000156486, ENSG00000104888, ENSG00000132639, ENSG00000091664, ENSG00000162728, ENSG00000075673, ENSG00000158445, ENSG00000135643, ENSG00000164794, ENSG00000184261, ENSG00000151704, ENSG00000117152, ENSG00000168135, ENSG00000185774, ENSG00000162975, ENSG00000121361, ENSG00000107593, ENSG00000143473, ENSG00000072954, ENSG00000169427, ENSG00000026559, ENSG00000105642, ENSG00000090020, ENSG00000156113, ENSG00000069424, ENSG00000220205, ENSG00000178342, ENSG00000099337, ENSG00000135519, ENSG00000135750, ENSG00000075043, ENSG00000157542, ENSG00000111262, ENSG00000198929, ENSG00000115041, ENSG00000166342, ENSG00000185760, ENSG00000182450, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000184611, ENSG00000164588, ENSG00000162763, ENSG00000162687",1168,195,14326,2.956278539,2.16E-07,1.35E-08,1.32E-08
GOTERM_BP_FAT,GO:0071805~potassium ion transmembrane transport,47,2.821128451,2.85E-11,"ENSG00000177301, ENSG00000133424, ENSG00000156486, ENSG00000104888, ENSG00000132639, ENSG00000091664, ENSG00000162728, ENSG00000075673, ENSG00000158445, ENSG00000135643, ENSG00000164794, ENSG00000184261, ENSG00000151704, ENSG00000117152, ENSG00000168135, ENSG00000185774, ENSG00000162975, ENSG00000121361, ENSG00000107593, ENSG00000143473, ENSG00000072954, ENSG00000169427, ENSG00000026559, ENSG00000105642, ENSG00000090020, ENSG00000156113, ENSG00000069424, ENSG00000220205, ENSG00000178342, ENSG00000099337, ENSG00000135519, ENSG00000135750, ENSG00000075043, ENSG00000157542, ENSG00000111262, ENSG00000198929, ENSG00000115041, ENSG00000166342, ENSG00000185760, ENSG00000182450, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000184611, ENSG00000164588, ENSG00000162763, ENSG00000162687",1168,195,14326,2.956278539,2.16E-07,1.35E-08,1.32E-08
GOTERM_BP_FAT,GO:0007186~G-protein coupled receptor signaling pathway,107,6.422569028,4.49E-11,"ENSG00000149295, ENSG00000110148, ENSG00000163914, ENSG00000152465, ENSG00000163485, ENSG00000186642, ENSG00000102003, ENSG00000168539, ENSG00000184985, ENSG00000102076, ENSG00000196277, ENSG00000131096, ENSG00000189181, ENSG00000181072, ENSG00000112038, ENSG00000154478, ENSG00000135973, ENSG00000072071, ENSG00000156097, ENSG00000185149, ENSG00000101292, ENSG00000109738, ENSG00000153933, ENSG00000179603, ENSG00000242616, ENSG00000181773, ENSG00000185838, ENSG00000152034, ENSG00000092445, ENSG00000112218, ENSG00000204882, ENSG00000164082, ENSG00000159224, ENSG00000069966, ENSG00000167754, ENSG00000101327, ENSG00000163394, ENSG00000188157, ENSG00000036828, ENSG00000162104, ENSG00000125510, ENSG00000182732, ENSG00000164128, ENSG00000127533, ENSG00000128310, ENSG00000197177, ENSG00000133067, ENSG00000134830, ENSG00000149091, ENSG00000060558, ENSG00000196639, ENSG00000122733, ENSG00000164535, ENSG00000181656, ENSG00000164930, ENSG00000145335, ENSG00000108018, ENSG00000113327, ENSG00000114812, ENSG00000150995, ENSG00000135898, ENSG00000171873, ENSG00000065989, ENSG00000152413, ENSG00000169676, ENSG00000070808, ENSG00000171509, ENSG00000180616, ENSG00000139292, ENSG00000162009, ENSG00000184933, ENSG00000166206, ENSG00000196071, ENSG00000146360, ENSG00000105976, ENSG00000153294, ENSG00000198049, ENSG00000198963, ENSG00000164270, ENSG00000137486, ENSG00000179921, ENSG00000154822, ENSG00000111452, ENSG00000100604, ENSG00000006210, ENSG00000253148, ENSG00000117152, ENSG00000166573, ENSG00000102468, ENSG00000182389, ENSG00000184845, ENSG00000068383, ENSG00000188906, ENSG00000113749, ENSG00000006606, ENSG00000156395, ENSG00000134780, ENSG00000151025, ENSG00000056291, ENSG00000121753, ENSG00000119714, ENSG00000186297, ENSG00000054277, ENSG00000182256, ENSG00000091428, ENSG00000163873, ENSG00000166501",1168,683,14326,1.92152119,3.41E-07,2.00E-08,1.95E-08
GOTERM_BP_FAT,GO:0050806~positive regulation of synaptic transmission,41,2.460984394,8.48E-11,"ENSG00000149295, ENSG00000154146, ENSG00000133424, ENSG00000132535, ENSG00000132639, ENSG00000165917, ENSG00000198722, ENSG00000116106, ENSG00000067715, ENSG00000136854, ENSG00000006116, ENSG00000175866, ENSG00000173227, ENSG00000163485, ENSG00000161681, ENSG00000117152, ENSG00000079841, ENSG00000124313, ENSG00000183454, ENSG00000139182, ENSG00000106089, ENSG00000075429, ENSG00000184845, ENSG00000145335, ENSG00000126583, ENSG00000176884, ENSG00000220205, ENSG00000198576, ENSG00000118160, ENSG00000142408, ENSG00000188191, ENSG00000159224, ENSG00000158258, ENSG00000151025, ENSG00000101405, ENSG00000166342, ENSG00000100678, ENSG00000121297, ENSG00000168748, ENSG00000166900, ENSG00000162105",1168,160,14326,3.143011558,6.43E-07,3.57E-08,3.49E-08
GOTERM_BP_FAT,GO:0051049~regulation of transport,209,12.54501801,1.27E-10,"ENSG00000149295, ENSG00000213023, ENSG00000006715, ENSG00000158445, ENSG00000163485, ENSG00000136770, ENSG00000168135, ENSG00000100346, ENSG00000167964, ENSG00000013016, ENSG00000103056, ENSG00000198576, ENSG00000130208, ENSG00000196277, ENSG00000142408, ENSG00000186472, ENSG00000102879, ENSG00000143869, ENSG00000145242, ENSG00000186115, ENSG00000184611, ENSG00000166402, ENSG00000164588, ENSG00000155158, ENSG00000178752, ENSG00000177542, ENSG00000177301, ENSG00000136999, ENSG00000156486, ENSG00000138814, ENSG00000162728, ENSG00000089327, ENSG00000162975, ENSG00000187116, ENSG00000070159, ENSG00000156113, ENSG00000070031, ENSG00000220205, ENSG00000175497, ENSG00000171450, ENSG00000075043, ENSG00000069966, ENSG00000163032, ENSG00000145349, ENSG00000115041, ENSG00000182450, ENSG00000164362, ENSG00000163394, ENSG00000036828, ENSG00000054356, ENSG00000101200, ENSG00000099904, ENSG00000125510, ENSG00000069535, ENSG00000188580, ENSG00000136854, ENSG00000135643, ENSG00000006116, ENSG00000142185, ENSG00000137261, ENSG00000142748, ENSG00000121361, ENSG00000183454, ENSG00000122691, ENSG00000058404, ENSG00000162878, ENSG00000141655, ENSG00000106089, ENSG00000145335, ENSG00000069424, ENSG00000157782, ENSG00000157542, ENSG00000152413, ENSG00000118520, ENSG00000198929, ENSG00000160460, ENSG00000168748, ENSG00000162763, ENSG00000125850, ENSG00000104369, ENSG00000198049, ENSG00000198722, ENSG00000137801, ENSG00000137486, ENSG00000081760, ENSG00000006210, ENSG00000161681, ENSG00000166573, ENSG00000139780, ENSG00000185774, ENSG00000182389, ENSG00000103034, ENSG00000185518, ENSG00000158856, ENSG00000188906, ENSG00000129990, ENSG00000135519, ENSG00000070193, ENSG00000111684, ENSG00000121905, ENSG00000011347, ENSG00000119714, ENSG00000101405, ENSG00000166342, ENSG00000054277, ENSG00000185760, ENSG00000089356, ENSG00000182255, ENSG00000091428, ENSG00000126368, ENSG00000089060, ENSG00000105514, ENSG00000064687, ENSG00000198626, ENSG00000067715, ENSG00000138798, ENSG00000008056, ENSG00000134072, ENSG00000109670, ENSG00000143473, ENSG00000102003, ENSG00000168539, ENSG00000102001, ENSG00000184349, ENSG00000002746, ENSG00000198053, ENSG00000102471, ENSG00000126583, ENSG00000178342, ENSG00000161905, ENSG00000141837, ENSG00000104537, ENSG00000111863, ENSG00000181072, ENSG00000153823, ENSG00000112038, ENSG00000154118, ENSG00000133794, ENSG00000187048, ENSG00000058335, ENSG00000145087, ENSG00000174672, ENSG00000008710, ENSG00000173227, ENSG00000003147, ENSG00000088992, ENSG00000142920, ENSG00000072954, ENSG00000075429, ENSG00000151067, ENSG00000090020, ENSG00000105402, ENSG00000132326, ENSG00000106617, ENSG00000139998, ENSG00000164082, ENSG00000157168, ENSG00000159224, ENSG00000135272, ENSG00000128989, ENSG00000164402, ENSG00000120341, ENSG00000127533, ENSG00000132535, ENSG00000175426, ENSG00000139722, ENSG00000184261, ENSG00000115194, ENSG00000176884, ENSG00000041353, ENSG00000099337, ENSG00000150995, ENSG00000081248, ENSG00000261130, ENSG00000111262, ENSG00000081923, ENSG00000081803, ENSG00000123836, ENSG00000143786, ENSG00000116032, ENSG00000070808, ENSG00000184374, ENSG00000162009, ENSG00000162365, ENSG00000221946, ENSG00000148677, ENSG00000197594, ENSG00000104888, ENSG00000132639, ENSG00000173267, ENSG00000188089, ENSG00000100604, ENSG00000164794, ENSG00000126759, ENSG00000151704, ENSG00000117152, ENSG00000079841, ENSG00000102468, ENSG00000184845, ENSG00000185933, ENSG00000026559, ENSG00000154096, ENSG00000044524, ENSG00000151025, ENSG00000185482, ENSG00000185002, ENSG00000184156, ENSG00000140015, ENSG00000166501",1168,1682,14326,1.524061171,9.63E-07,5.07E-08,4.95E-08
GOTERM_BP_FAT,GO:0006811~ion transport,195,11.70468187,1.42E-10,"ENSG00000149295, ENSG00000213023, ENSG00000091664, ENSG00000196600, ENSG00000158445, ENSG00000163485, ENSG00000168135, ENSG00000100346, ENSG00000255346, ENSG00000013016, ENSG00000198576, ENSG00000011083, ENSG00000130208, ENSG00000196277, ENSG00000142408, ENSG00000102879, ENSG00000134917, ENSG00000186115, ENSG00000184611, ENSG00000164588, ENSG00000178752, ENSG00000177542, ENSG00000177301, ENSG00000156486, ENSG00000138814, ENSG00000175003, ENSG00000162728, ENSG00000109738, ENSG00000089327, ENSG00000162975, ENSG00000187116, ENSG00000104044, ENSG00000070159, ENSG00000156113, ENSG00000220205, ENSG00000175497, ENSG00000134343, ENSG00000075043, ENSG00000069966, ENSG00000145349, ENSG00000115041, ENSG00000182450, ENSG00000036828, ENSG00000091622, ENSG00000101200, ENSG00000160326, ENSG00000184999, ENSG00000125510, ENSG00000101194, ENSG00000069535, ENSG00000137266, ENSG00000188580, ENSG00000136854, ENSG00000135643, ENSG00000006116, ENSG00000142185, ENSG00000121361, ENSG00000183454, ENSG00000122691, ENSG00000058404, ENSG00000141655, ENSG00000145335, ENSG00000069424, ENSG00000157782, ENSG00000157542, ENSG00000152413, ENSG00000118520, ENSG00000198929, ENSG00000160460, ENSG00000253598, ENSG00000168748, ENSG00000162763, ENSG00000166206, ENSG00000104369, ENSG00000198049, ENSG00000137801, ENSG00000006210, ENSG00000161681, ENSG00000119946, ENSG00000139780, ENSG00000185774, ENSG00000129749, ENSG00000123643, ENSG00000182389, ENSG00000104361, ENSG00000235156, ENSG00000129990, ENSG00000135519, ENSG00000135750, ENSG00000121905, ENSG00000170289, ENSG00000011347, ENSG00000101405, ENSG00000166342, ENSG00000186297, ENSG00000185760, ENSG00000100678, ENSG00000157087, ENSG00000089356, ENSG00000182255, ENSG00000182256, ENSG00000163873, ENSG00000256394, ENSG00000089060, ENSG00000133424, ENSG00000149452, ENSG00000140519, ENSG00000064687, ENSG00000198626, ENSG00000067715, ENSG00000197658, ENSG00000138435, ENSG00000138798, ENSG00000143473, ENSG00000168539, ENSG00000102001, ENSG00000002746, ENSG00000102471, ENSG00000178342, ENSG00000141837, ENSG00000118160, ENSG00000198610, ENSG00000112038, ENSG00000154118, ENSG00000187048, ENSG00000058335, ENSG00000103569, ENSG00000144671, ENSG00000162687, ENSG00000110203, ENSG00000137204, ENSG00000075673, ENSG00000008710, ENSG00000173227, ENSG00000088992, ENSG00000072954, ENSG00000075429, ENSG00000105642, ENSG00000151067, ENSG00000090020, ENSG00000132326, ENSG00000138308, ENSG00000137216, ENSG00000164082, ENSG00000112053, ENSG00000139194, ENSG00000149305, ENSG00000127533, ENSG00000132535, ENSG00000118596, ENSG00000184261, ENSG00000115194, ENSG00000144406, ENSG00000169427, ENSG00000176884, ENSG00000113327, ENSG00000099337, ENSG00000150995, ENSG00000081248, ENSG00000111262, ENSG00000081923, ENSG00000143786, ENSG00000189143, ENSG00000116032, ENSG00000133195, ENSG00000070808, ENSG00000162365, ENSG00000221946, ENSG00000073734, ENSG00000197594, ENSG00000175564, ENSG00000104888, ENSG00000132639, ENSG00000174236, ENSG00000110400, ENSG00000173267, ENSG00000164794, ENSG00000151704, ENSG00000117152, ENSG00000138172, ENSG00000102468, ENSG00000107593, ENSG00000184845, ENSG00000185933, ENSG00000026559, ENSG00000134827, ENSG00000154096, ENSG00000197106, ENSG00000197901, ENSG00000185482, ENSG00000142319, ENSG00000184156, ENSG00000149742, ENSG00000140015, ENSG00000166501",1168,1542,14326,1.55107337,1.08E-06,5.39E-08,5.26E-08
GOTERM_BP_FAT,GO:0030001~metal ion transport,118,7.082833133,2.44E-10,"ENSG00000149295, ENSG00000256394, ENSG00000089060, ENSG00000133424, ENSG00000091664, ENSG00000198626, ENSG00000158445, ENSG00000138798, ENSG00000163485, ENSG00000168135, ENSG00000100346, ENSG00000143473, ENSG00000102001, ENSG00000013016, ENSG00000002746, ENSG00000102471, ENSG00000141837, ENSG00000011083, ENSG00000178342, ENSG00000118160, ENSG00000142408, ENSG00000112038, ENSG00000154118, ENSG00000102879, ENSG00000184611, ENSG00000164588, ENSG00000162687, ENSG00000177301, ENSG00000138814, ENSG00000156486, ENSG00000162728, ENSG00000075673, ENSG00000008710, ENSG00000089327, ENSG00000162975, ENSG00000088992, ENSG00000187116, ENSG00000072954, ENSG00000075429, ENSG00000105642, ENSG00000151067, ENSG00000090020, ENSG00000070159, ENSG00000156113, ENSG00000175497, ENSG00000220205, ENSG00000075043, ENSG00000069966, ENSG00000145349, ENSG00000115041, ENSG00000182450, ENSG00000036828, ENSG00000125510, ENSG00000127533, ENSG00000188580, ENSG00000135643, ENSG00000006116, ENSG00000184261, ENSG00000115194, ENSG00000142185, ENSG00000183454, ENSG00000121361, ENSG00000058404, ENSG00000169427, ENSG00000145335, ENSG00000176884, ENSG00000069424, ENSG00000099337, ENSG00000157782, ENSG00000150995, ENSG00000081248, ENSG00000157542, ENSG00000111262, ENSG00000152413, ENSG00000198929, ENSG00000116032, ENSG00000133195, ENSG00000160460, ENSG00000070808, ENSG00000253598, ENSG00000221946, ENSG00000162763, ENSG00000104369, ENSG00000104888, ENSG00000132639, ENSG00000174236, ENSG00000110400, ENSG00000164794, ENSG00000006210, ENSG00000151704, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000129749, ENSG00000107593, ENSG00000182389, ENSG00000104361, ENSG00000184845, ENSG00000185933, ENSG00000026559, ENSG00000134827, ENSG00000135519, ENSG00000154096, ENSG00000135750, ENSG00000121905, ENSG00000197106, ENSG00000185482, ENSG00000166342, ENSG00000100678, ENSG00000185760, ENSG00000157087, ENSG00000142319, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015, ENSG00000166501",1168,803,14326,1.802389157,1.85E-06,8.82E-08,8.61E-08
GOTERM_BP_FAT,GO:0006836~neurotransmitter transport,47,2.821128451,5.63E-10,"ENSG00000149295, ENSG00000158109, ENSG00000130477, ENSG00000175003, ENSG00000104888, ENSG00000132639, ENSG00000091664, ENSG00000198722, ENSG00000173267, ENSG00000067715, ENSG00000136854, ENSG00000135643, ENSG00000173227, ENSG00000003147, ENSG00000008056, ENSG00000111052, ENSG00000187672, ENSG00000079841, ENSG00000102468, ENSG00000177380, ENSG00000121361, ENSG00000102003, ENSG00000182389, ENSG00000106089, ENSG00000184845, ENSG00000145335, ENSG00000185518, ENSG00000188906, ENSG00000105402, ENSG00000126583, ENSG00000132326, ENSG00000129990, ENSG00000220205, ENSG00000011083, ENSG00000181072, ENSG00000197106, ENSG00000151025, ENSG00000081803, ENSG00000011347, ENSG00000186472, ENSG00000070808, ENSG00000186111, ENSG00000142319, ENSG00000145087, ENSG00000123358, ENSG00000166501, ENSG00000166900",1168,212,14326,2.719218467,4.28E-06,1.88E-07,1.84E-07
