ID,Gene Name,Species
ENSG00000055163,cytoplasmic FMR1 interacting protein 2(CYFIP2),Homo sapiens
ENSG00000074054,cytoplasmic linker associated protein 1(CLASP1),Homo sapiens
ENSG00000163539,cytoplasmic linker associated protein 2(CLASP2),Homo sapiens
ENSG00000107864,cytoplasmic polyadenylation element binding protein 3(CPEB3),Homo sapiens
ENSG00000166341,dachsous cadherin-related 1(DCHS1),Homo sapiens
ENSG00000164494,decaprenyl diphosphate synthase subunit 2(PDSS2),Homo sapiens
ENSG00000135905,dedicator of cytokinesis 10(DOCK10),Homo sapiens
ENSG00000116641,dedicator of cytokinesis 7(DOCK7),Homo sapiens
ENSG00000166171,deleted in primary ciliary dyskinesia homolog (mouse)(DPCD),Homo sapiens
ENSG00000143753,"delta 4-desaturase, sphingolipid 1(DEGS1)",Homo sapiens
ENSG00000198719,delta like canonical Notch ligand 1(DLL1),Homo sapiens
ENSG00000090932,delta like canonical Notch ligand 3(DLL3),Homo sapiens
ENSG00000128917,delta like canonical Notch ligand 4(DLL4),Homo sapiens
ENSG00000187957,delta/notch like EGF repeat containing(DNER),Homo sapiens
ENSG00000135144,deltex E3 ubiquitin ligase 1(DTX1),Homo sapiens
ENSG00000251380,dendritic cell associated nuclear protein 1(DCANP1),Homo sapiens
ENSG00000114956,deoxyguanosine kinase(DGUOK),Homo sapiens
ENSG00000139549,desert hedgehog signaling molecule(DHH),Homo sapiens
ENSG00000109851,developing brain homeobox 1(DBX1),Homo sapiens
ENSG00000058866,diacylglycerol kinase gamma(DGKG),Homo sapiens
ENSG00000134780,diacylglycerol lipase alpha(DAGLA),Homo sapiens
ENSG00000164535,diacylglycerol lipase beta(DAGLB),Homo sapiens
ENSG00000100697,"dicer 1, ribonuclease III(DICER1)",Homo sapiens
ENSG00000107984,dickkopf WNT signaling pathway inhibitor 1(DKK1),Homo sapiens
ENSG00000197587,diencephalon/mesencephalon homeobox 1(DMBX1),Homo sapiens
ENSG00000228716,dihydrofolate reductase(DHFR),Homo sapiens
ENSG00000092964,dihydropyrimidinase like 2(DPYSL2),Homo sapiens
ENSG00000113657,dihydropyrimidinase like 3(DPYSL3),Homo sapiens
ENSG00000151640,dihydropyrimidinase like 4(DPYSL4),Homo sapiens
ENSG00000157851,dihydropyrimidinase like 5(DPYSL5),Homo sapiens
ENSG00000141096,dipeptidase 3(DPEP3),Homo sapiens
ENSG00000160305,disco interacting protein 2 homolog A(DIP2A),Homo sapiens
ENSG00000066084,disco interacting protein 2 homolog B(DIP2B),Homo sapiens
ENSG00000162733,discoidin domain receptor tyrosine kinase 2(DDR2),Homo sapiens
ENSG00000075711,discs large MAGUK scaffold protein 1(DLG1),Homo sapiens
ENSG00000132535,discs large MAGUK scaffold protein 4(DLG4),Homo sapiens
ENSG00000151208,discs large MAGUK scaffold protein 5(DLG5),Homo sapiens
ENSG00000146122,dishevelled associated activator of morphogenesis 2(DAAM2),Homo sapiens
ENSG00000165617,dishevelled binding antagonist of beta catenin 1(DACT1),Homo sapiens
ENSG00000107404,dishevelled segment polarity protein 1(DVL1),Homo sapiens
ENSG00000004975,dishevelled segment polarity protein 2(DVL2),Homo sapiens
ENSG00000161202,dishevelled segment polarity protein 3(DVL3),Homo sapiens
ENSG00000204624,dispatched RND transporter family member 3(DISP3),Homo sapiens
ENSG00000144355,distal-less homeobox 1(DLX1),Homo sapiens
ENSG00000115844,distal-less homeobox 2(DLX2),Homo sapiens
ENSG00000064195,distal-less homeobox 3(DLX3),Homo sapiens
ENSG00000105880,distal-less homeobox 5(DLX5),Homo sapiens
ENSG00000006377,distal-less homeobox 6(DLX6),Homo sapiens
ENSG00000125170,docking protein 4(DOK4),Homo sapiens
ENSG00000101134,docking protein 5(DOK5),Homo sapiens
ENSG00000080166,dopachrome tautomerase(DCT),Homo sapiens
ENSG00000184845,dopamine receptor D1(DRD1),Homo sapiens
ENSG00000149295,dopamine receptor D2(DRD2),Homo sapiens
ENSG00000151577,dopamine receptor D3(DRD3),Homo sapiens
ENSG00000162490,dorsal inhibitory axon guidance protein(DRAXIN),Homo sapiens
ENSG00000165606,dorsal root ganglia homeobox(DRGX),Homo sapiens
ENSG00000149927,double C2 domain alpha(DOC2A),Homo sapiens
ENSG00000011332,double PHD fingers 1(DPF1),Homo sapiens
ENSG00000133884,double PHD fingers 2(DPF2),Homo sapiens
ENSG00000205683,double PHD fingers 3(DPF3),Homo sapiens
ENSG00000089091,double zinc ribbon and ankyrin repeat domains 1(DZANK1),Homo sapiens
ENSG00000146038,doublecortin domain containing 2(DCDC2),Homo sapiens
ENSG00000133083,doublecortin like kinase 1(DCLK1),Homo sapiens
ENSG00000170390,doublecortin like kinase 2(DCLK2),Homo sapiens
ENSG00000077279,doublecortin(DCX),Homo sapiens
ENSG00000064218,doublesex and mab-3 related transcription factor 3(DMRT3),Homo sapiens
ENSG00000113758,drebrin 1(DBN1),Homo sapiens
ENSG00000136279,drebrin like(DBNL),Homo sapiens
ENSG00000140279,dual oxidase 2(DUOX2),Homo sapiens
ENSG00000140254,dual oxidase maturation factor 1(DUOXA1),Homo sapiens
ENSG00000143507,dual specificity phosphatase 10(DUSP10),Homo sapiens
ENSG00000149599,dual specificity phosphatase 15(DUSP15),Homo sapiens
ENSG00000157540,dual specificity tyrosine phosphorylation regulated kinase 1A(DYRK1A),Homo sapiens
ENSG00000204843,dynactin subunit 1(DCTN1),Homo sapiens
ENSG00000079805,dynamin 2(DNM2),Homo sapiens
ENSG00000197959,dynamin 3(DNM3),Homo sapiens
ENSG00000256061,dynein axonemal assembly factor 4(DNAAF4),Homo sapiens
ENSG00000105877,dynein axonemal heavy chain 11(DNAH11),Homo sapiens
ENSG00000039139,dynein axonemal heavy chain 5(DNAH5),Homo sapiens
ENSG00000187240,dynein cytoplasmic 2 heavy chain 1(DYNC2H1),Homo sapiens
ENSG00000088986,dynein light chain LC8-type 1(DYNLL1),Homo sapiens
ENSG00000146425,dynein light chain Tctex-type 1(DYNLT1),Homo sapiens
ENSG00000138101,dystrobrevin beta(DTNB),Homo sapiens
ENSG00000047579,dystrobrevin binding protein 1(DTNBP1),Homo sapiens
ENSG00000173402,dystroglycan 1(DAG1),Homo sapiens
ENSG00000102385,dystrophin related protein 2(DRP2),Homo sapiens
ENSG00000198947,dystrophin(DMD),Homo sapiens
ENSG00000122877,early growth response 2(EGR2),Homo sapiens
ENSG00000179388,early growth response 3(EGR3),Homo sapiens
ENSG00000171617,ectodermal-neural cortex 1(ENC1),Homo sapiens
ENSG00000128886,elongation factor for RNA polymerase II 3(ELL3),Homo sapiens
ENSG00000134014,elongator acetyltransferase complex subunit 3(ELP3),Homo sapiens
ENSG00000170571,embigin(EMB),Homo sapiens
ENSG00000074266,embryonic ectoderm development(EED),Homo sapiens
ENSG00000135638,empty spiracles homeobox 1(EMX1),Homo sapiens
ENSG00000170370,empty spiracles homeobox 2(EMX2),Homo sapiens
ENSG00000106991,endoglin(ENG),Homo sapiens
ENSG00000164659,endosome-lysosome associated apoptosis and autophagy regulator family member 2(ELAPOR2),Homo sapiens
ENSG00000078401,endothelin 1(EDN1),Homo sapiens
ENSG00000127129,endothelin 2(EDN2),Homo sapiens
ENSG00000124205,endothelin 3(EDN3),Homo sapiens
ENSG00000117298,endothelin converting enzyme 1(ECE1),Homo sapiens
ENSG00000151617,endothelin receptor type A(EDNRA),Homo sapiens
ENSG00000136160,endothelin receptor type B(EDNRB),Homo sapiens
ENSG00000163064,engrailed homeobox 1(EN1),Homo sapiens
ENSG00000164778,engrailed homeobox 2(EN2),Homo sapiens
ENSG00000108799,enhancer of zeste 1 polycomb repressive complex 2 subunit(EZH1),Homo sapiens
ENSG00000106462,enhancer of zeste 2 polycomb repressive complex 2 subunit(EZH2),Homo sapiens
ENSG00000108515,enolase 3(ENO3),Homo sapiens
ENSG00000163508,eomesodermin(EOMES),Homo sapiens
ENSG00000169242,ephrin A1(EFNA1),Homo sapiens
ENSG00000099617,ephrin A2(EFNA2),Homo sapiens
ENSG00000143590,ephrin A3(EFNA3),Homo sapiens
ENSG00000243364,ephrin A4(EFNA4),Homo sapiens
ENSG00000184349,ephrin A5(EFNA5),Homo sapiens
ENSG00000090776,ephrin B1(EFNB1),Homo sapiens
ENSG00000125266,ephrin B2(EFNB2),Homo sapiens
ENSG00000108947,ephrin B3(EFNB3),Homo sapiens
ENSG00000146648,epidermal growth factor receptor(EGFR),Homo sapiens
ENSG00000138798,epidermal growth factor(EGF),Homo sapiens
ENSG00000114346,epithelial cell transforming 2(ECT2),Homo sapiens
ENSG00000104413,epithelial splicing regulatory protein 1(ESRP1),Homo sapiens
ENSG00000141736,erb-b2 receptor tyrosine kinase 2(ERBB2),Homo sapiens
ENSG00000065361,erb-b2 receptor tyrosine kinase 3(ERBB3),Homo sapiens
ENSG00000178568,erb-b2 receptor tyrosine kinase 4(ERBB4),Homo sapiens
ENSG00000082397,erythrocyte membrane protein band 4.1 like 3(EPB41L3),Homo sapiens
ENSG00000187266,erythropoietin receptor(EPOR),Homo sapiens
ENSG00000130427,erythropoietin(EPO),Homo sapiens
ENSG00000100056,ess-2 splicing factor homolog(ESS2),Homo sapiens
ENSG00000103319,eukaryotic elongation factor 2 kinase(EEF2K),Homo sapiens
ENSG00000172071,eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3),Homo sapiens
ENSG00000128829,eukaryotic translation initiation factor 2 alpha kinase 4(EIF2AK4),Homo sapiens
ENSG00000111361,eukaryotic translation initiation factor 2B subunit alpha(EIF2B1),Homo sapiens
ENSG00000119718,eukaryotic translation initiation factor 2B subunit beta(EIF2B2),Homo sapiens
ENSG00000115211,eukaryotic translation initiation factor 2B subunit delta(EIF2B4),Homo sapiens
ENSG00000145191,eukaryotic translation initiation factor 2B subunit epsilon(EIF2B5),Homo sapiens
ENSG00000070785,eukaryotic translation initiation factor 2B subunit gamma(EIF2B3),Homo sapiens
ENSG00000114867,eukaryotic translation initiation factor 4 gamma 1(EIF4G1),Homo sapiens
ENSG00000110321,eukaryotic translation initiation factor 4 gamma 2(EIF4G2),Homo sapiens
ENSG00000184708,eukaryotic translation initiation factor 4E nuclear import factor 1(EIF4ENIF1),Homo sapiens
ENSG00000151247,eukaryotic translation initiation factor 4E(EIF4E),Homo sapiens
ENSG00000106038,even-skipped homeobox 1(EVX1),Homo sapiens
ENSG00000182197,exostosin glycosyltransferase 1(EXT1),Homo sapiens
ENSG00000152380,family with sequence similarity 151 member B(FAM151B),Homo sapiens
ENSG00000149557,fasciculation and elongation protein zeta 1(FEZ1),Homo sapiens
ENSG00000171055,fasciculation and elongation protein zeta 2(FEZ2),Homo sapiens
ENSG00000186765,"fascin actin-bundling protein 2, retinal(FSCN2)",Homo sapiens
ENSG00000103089,fatty acid 2-hydroxylase(FA2H),Homo sapiens
ENSG00000164434,fatty acid binding protein 7(FABP7),Homo sapiens
ENSG00000070193,fibroblast growth factor 10(FGF10),Homo sapiens
ENSG00000161958,fibroblast growth factor 11(FGF11),Homo sapiens
ENSG00000114279,fibroblast growth factor 12(FGF12),Homo sapiens
ENSG00000129682,fibroblast growth factor 13(FGF13),Homo sapiens
ENSG00000102466,fibroblast growth factor 14(FGF14),Homo sapiens
ENSG00000158815,fibroblast growth factor 17(FGF17),Homo sapiens
ENSG00000162344,fibroblast growth factor 19(FGF19),Homo sapiens
ENSG00000138685,fibroblast growth factor 2(FGF2),Homo sapiens
ENSG00000078579,fibroblast growth factor 20(FGF20),Homo sapiens
ENSG00000138675,fibroblast growth factor 5(FGF5),Homo sapiens
ENSG00000107831,fibroblast growth factor 8(FGF8),Homo sapiens
ENSG00000102678,fibroblast growth factor 9(FGF9),Homo sapiens
ENSG00000077782,fibroblast growth factor receptor 1(FGFR1),Homo sapiens
ENSG00000066468,fibroblast growth factor receptor 2(FGFR2),Homo sapiens
ENSG00000166225,fibroblast growth factor receptor substrate 2(FRS2),Homo sapiens
ENSG00000115414,fibronectin 1(FN1),Homo sapiens
ENSG00000126500,fibronectin leucine rich transmembrane protein 1(FLRT1),Homo sapiens
ENSG00000185070,fibronectin leucine rich transmembrane protein 2(FLRT2),Homo sapiens
ENSG00000125848,fibronectin leucine rich transmembrane protein 3(FLRT3),Homo sapiens
ENSG00000196924,filamin A(FLNA),Homo sapiens
ENSG00000110195,folate receptor alpha(FOLR1),Homo sapiens
ENSG00000170820,follicle stimulating hormone receptor(FSHR),Homo sapiens
ENSG00000053108,follistatin like 4(FSTL4),Homo sapiens
ENSG00000136877,folylpolyglutamate synthase(FPGS),Homo sapiens
ENSG00000129514,forkhead box A1(FOXA1),Homo sapiens
ENSG00000125798,forkhead box A2(FOXA2),Homo sapiens
ENSG00000171956,forkhead box B1(FOXB1),Homo sapiens
ENSG00000054598,forkhead box C1(FOXC1),Homo sapiens
ENSG00000251493,forkhead box D1(FOXD1),Homo sapiens
ENSG00000176165,forkhead box G1(FOXG1),Homo sapiens
ENSG00000129654,forkhead box J1(FOXJ1),Homo sapiens
ENSG00000139445,forkhead box N4(FOXN4),Homo sapiens
ENSG00000118689,forkhead box O3(FOXO3),Homo sapiens
ENSG00000204060,forkhead box O6(FOXO6),Homo sapiens
ENSG00000114861,forkhead box P1(FOXP1),Homo sapiens
ENSG00000128573,forkhead box P2(FOXP2),Homo sapiens
ENSG00000049768,forkhead box P3(FOXP3),Homo sapiens
ENSG00000176302,forkhead box R1(FOXR1),Homo sapiens
ENSG00000171049,formyl peptide receptor 2(FPR2),Homo sapiens
ENSG00000102081,fragile X messenger ribonucleoprotein 1(FMR1),Homo sapiens
ENSG00000157240,frizzled class receptor 1(FZD1),Homo sapiens
ENSG00000111432,frizzled class receptor 10(FZD10),Homo sapiens
ENSG00000180340,frizzled class receptor 2(FZD2),Homo sapiens
ENSG00000104290,frizzled class receptor 3(FZD3),Homo sapiens
ENSG00000174804,frizzled class receptor 4(FZD4),Homo sapiens
ENSG00000163251,frizzled class receptor 5(FZD5),Homo sapiens
ENSG00000164930,frizzled class receptor 6(FZD6),Homo sapiens
ENSG00000155760,frizzled class receptor 7(FZD7),Homo sapiens
ENSG00000177283,frizzled class receptor 8(FZD8),Homo sapiens
ENSG00000188763,frizzled class receptor 9(FZD9),Homo sapiens
ENSG00000174951,fucosyltransferase 1 (H blood group)(FUT1),Homo sapiens
ENSG00000172728,fucosyltransferase 10(FUT10),Homo sapiens
ENSG00000172461,fucosyltransferase 9(FUT9),Homo sapiens
ENSG00000181027,fukutin related protein(FKRP),Homo sapiens
ENSG00000106692,fukutin(FKTN),Homo sapiens
ENSG00000010361,fuzzy planar cell polarity protein(FUZ),Homo sapiens
ENSG00000128242,galactose-3-O-sulfotransferase 1(GAL3ST1),Homo sapiens
ENSG00000054983,galactosylceramidase(GALC),Homo sapiens
ENSG00000182687,galanin receptor 2(GALR2),Homo sapiens
ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1(GABRA1),Homo sapiens
ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2(GABRA2),Homo sapiens
ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5(GABRA5),Homo sapiens
ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1(GABRB1),Homo sapiens
ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2(GABRB2),Homo sapiens
ENSG00000166206,gamma-aminobutyric acid type A receptor subunit beta3(GABRB3),Homo sapiens
ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2(GABRG2),Homo sapiens
ENSG00000152661,gap junction protein alpha 1(GJA1),Homo sapiens
ENSG00000135355,gap junction protein alpha 10(GJA10),Homo sapiens
ENSG00000169562,gap junction protein beta 1(GJB1),Homo sapiens
ENSG00000198835,gap junction protein gamma 2(GJC2),Homo sapiens
ENSG00000176402,gap junction protein gamma 3(GJC3),Homo sapiens
ENSG00000105928,gasdermin E(GSDME),Homo sapiens
ENSG00000164900,gastrulation brain homeobox 1(GBX1),Homo sapiens
ENSG00000168505,gastrulation brain homeobox 2(GBX2),Homo sapiens
ENSG00000148180,gelsolin(GSN),Homo sapiens
ENSG00000157017,ghrelin and obestatin prepropeptide(GHRL),Homo sapiens
ENSG00000197045,glia maturation factor beta(GMFB),Homo sapiens
ENSG00000168621,glial cell derived neurotrophic factor(GDNF),Homo sapiens
ENSG00000137270,glial cells missing transcription factor 1(GCM1),Homo sapiens
ENSG00000124827,glial cells missing transcription factor 2(GCM2),Homo sapiens
ENSG00000131095,glial fibrillary acidic protein(GFAP),Homo sapiens
ENSG00000186417,gliomedin(GLDN),Homo sapiens
ENSG00000174842,"glomulin, FKBP associated protein(GLMN)",Homo sapiens
ENSG00000160211,glucose-6-phosphate dehydrogenase(G6PD),Homo sapiens
ENSG00000177628,glucosylceramidase beta 1(GBA1),Homo sapiens
ENSG00000070610,glucosylceramidase beta 2(GBA2),Homo sapiens
ENSG00000148672,glutamate dehydrogenase 1(GLUD1),Homo sapiens
ENSG00000155511,glutamate ionotropic receptor AMPA type subunit 1(GRIA1),Homo sapiens
ENSG00000176884,glutamate ionotropic receptor NMDA type subunit 1(GRIN1),Homo sapiens
ENSG00000183454,glutamate ionotropic receptor NMDA type subunit 2A(GRIN2A),Homo sapiens
ENSG00000273079,glutamate ionotropic receptor NMDA type subunit 2B(GRIN2B),Homo sapiens
ENSG00000161509,glutamate ionotropic receptor NMDA type subunit 2C(GRIN2C),Homo sapiens
ENSG00000105464,glutamate ionotropic receptor NMDA type subunit 2D(GRIN2D),Homo sapiens
ENSG00000198785,glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A),Homo sapiens
ENSG00000152208,glutamate ionotropic receptor delta type subunit 2(GRID2),Homo sapiens
ENSG00000171189,glutamate ionotropic receptor kainate type subunit 1(GRIK1),Homo sapiens
ENSG00000168959,glutamate metabotropic receptor 5(GRM5),Homo sapiens
ENSG00000196277,glutamate metabotropic receptor 7(GRM7),Homo sapiens
ENSG00000155974,glutamate receptor interacting protein 1(GRIP1),Homo sapiens
ENSG00000172053,glutaminyl-tRNA synthetase 1(QARS1),Homo sapiens
ENSG00000215203,glutaredoxin and cysteine rich domain containing 1(GRXCR1),Homo sapiens
ENSG00000204928,glutaredoxin and cysteine rich domain containing 2(GRXCR2),Homo sapiens
ENSG00000134202,glutathione S-transferase mu 3(GSTM3),Homo sapiens
ENSG00000084207,glutathione S-transferase pi 1(GSTP1),Homo sapiens
ENSG00000100983,glutathione synthetase(GSS),Homo sapiens
ENSG00000116906,glyceronephosphate O-acyltransferase(GNPAT),Homo sapiens
ENSG00000158555,glycerophosphodiester phosphodiesterase domain containing 5(GDPD5),Homo sapiens
ENSG00000109738,glycine receptor beta(GLRB),Homo sapiens
ENSG00000105723,glycogen synthase kinase 3 alpha(GSK3A),Homo sapiens
ENSG00000082701,glycogen synthase kinase 3 beta(GSK3B),Homo sapiens
ENSG00000150625,glycoprotein M6A(GPM6A),Homo sapiens
ENSG00000046653,glycoprotein M6B(GPM6B),Homo sapiens
ENSG00000063660,glypican 1(GPC1),Homo sapiens
ENSG00000213420,glypican 2(GPC2),Homo sapiens
ENSG00000076716,glypican 4(GPC4),Homo sapiens
ENSG00000183098,glypican 6(GPC6),Homo sapiens
ENSG00000114745,golgi reassembly stacking protein 1(GORASP1),Homo sapiens
ENSG00000144674,golgin A4(GOLGA4),Homo sapiens
ENSG00000120370,"golgin, RAB6 interacting(GORAB)",Homo sapiens
ENSG00000147437,gonadotropin releasing hormone 1(GNRH1),Homo sapiens
ENSG00000133937,goosecoid homeobox(GSC),Homo sapiens
ENSG00000083307,grainyhead like transcription factor 2(GRHL2),Homo sapiens
ENSG00000158055,grainyhead like transcription factor 3(GRHL3),Homo sapiens
ENSG00000030582,granulin precursor(GRN),Homo sapiens
ENSG00000183087,growth arrest specific 6(GAS6),Homo sapiens
ENSG00000007237,growth arrest specific 7(GAS7),Homo sapiens
ENSG00000141013,growth arrest specific 8(GAS8),Homo sapiens
ENSG00000172020,growth associated protein 43(GAP43),Homo sapiens
ENSG00000135414,growth differentiation factor 11(GDF11),Homo sapiens
ENSG00000125965,growth differentiation factor 5(GDF5),Homo sapiens
ENSG00000156466,growth differentiation factor 6(GDF6),Homo sapiens
ENSG00000143869,growth differentiation factor 7(GDF7),Homo sapiens
ENSG00000162676,growth factor independent 1 transcriptional repressor(GFI1),Homo sapiens
ENSG00000106128,growth hormone releasing hormone receptor(GHRHR),Homo sapiens
ENSG00000118702,growth hormone releasing hormone(GHRH),Homo sapiens
ENSG00000121853,growth hormone secretagogue receptor(GHSR),Homo sapiens
ENSG00000119125,guanine deaminase(GDA),Homo sapiens
ENSG00000164107,heart and neural crest derivatives expressed 2(HAND2),Homo sapiens
ENSG00000080824,heat shock protein 90 alpha family class A member 1(HSP90AA1),Homo sapiens
ENSG00000096384,heat shock protein 90 alpha family class B member 1(HSP90AB1),Homo sapiens
ENSG00000044574,heat shock protein family A (Hsp70) member 5(HSPA5),Homo sapiens
ENSG00000164161,hedgehog interacting protein(HHIP),Homo sapiens
ENSG00000071794,helicase like transcription factor(HLTF),Homo sapiens
ENSG00000187821,helt bHLH transcription factor(HELT),Homo sapiens
ENSG00000148357,hemicentin 2(HMCN2),Homo sapiens
ENSG00000136720,heparan sulfate 6-O-sulfotransferase 1(HS6ST1),Homo sapiens
ENSG00000142798,heparan sulfate proteoglycan 2(HSPG2),Homo sapiens
ENSG00000019991,hepatocyte growth factor(HGF),Homo sapiens
ENSG00000114315,hes family bHLH transcription factor 1(HES1),Homo sapiens
ENSG00000069812,hes family bHLH transcription factor 2(HES2),Homo sapiens
ENSG00000173673,hes family bHLH transcription factor 3(HES3),Homo sapiens
ENSG00000188290,hes family bHLH transcription factor 4(HES4),Homo sapiens
ENSG00000197921,hes family bHLH transcription factor 5(HES5),Homo sapiens
ENSG00000144485,hes family bHLH transcription factor 6(HES6),Homo sapiens
ENSG00000179111,hes family bHLH transcription factor 7(HES7),Homo sapiens
ENSG00000164683,hes related family bHLH transcription factor with YRPW motif 1(HEY1),Homo sapiens
ENSG00000135547,hes related family bHLH transcription factor with YRPW motif 2(HEY2),Homo sapiens
ENSG00000163909,hes related family bHLH transcription factor with YRPW motif like(HEYL),Homo sapiens
ENSG00000138668,heterogeneous nuclear ribonucleoprotein D(HNRNPD),Homo sapiens
ENSG00000213614,hexosaminidase subunit alpha(HEXA),Homo sapiens
ENSG00000049860,hexosaminidase subunit beta(HEXB),Homo sapiens
ENSG00000140382,high mobility group 20A(HMG20A),Homo sapiens
ENSG00000064961,high mobility group 20B(HMG20B),Homo sapiens
ENSG00000189403,high mobility group box 1(HMGB1),Homo sapiens
ENSG00000164104,high mobility group box 2(HMGB2),Homo sapiens
ENSG00000116983,hippocalcin like 4(HPCAL4),Homo sapiens
ENSG00000121905,hippocalcin(HPCA),Homo sapiens
ENSG00000116478,histone deacetylase 1(HDAC1),Homo sapiens
ENSG00000163517,histone deacetylase 11(HDAC11),Homo sapiens
ENSG00000196591,histone deacetylase 2(HDAC2),Homo sapiens
ENSG00000068024,histone deacetylase 4(HDAC4),Homo sapiens
ENSG00000108840,histone deacetylase 5(HDAC5),Homo sapiens
ENSG00000094631,histone deacetylase 6(HDAC6),Homo sapiens
ENSG00000048052,histone deacetylase 9(HDAC9),Homo sapiens
ENSG00000105991,homeobox A1(HOXA1),Homo sapiens
ENSG00000105996,homeobox A2(HOXA2),Homo sapiens
ENSG00000105997,homeobox A3(HOXA3),Homo sapiens
ENSG00000120094,homeobox B1(HOXB1),Homo sapiens
ENSG00000173917,homeobox B2(HOXB2),Homo sapiens
ENSG00000120093,homeobox B3(HOXB3),Homo sapiens
ENSG00000120068,homeobox B8(HOXB8),Homo sapiens
ENSG00000180818,homeobox C10(HOXC10),Homo sapiens
ENSG00000037965,homeobox C8(HOXC8),Homo sapiens
ENSG00000128645,homeobox D1(HOXD1),Homo sapiens
ENSG00000128710,homeobox D10(HOXD10),Homo sapiens
ENSG00000128652,homeobox D3(HOXD3),Homo sapiens
ENSG00000128709,homeobox D9(HOXD9),Homo sapiens
ENSG00000163349,homeodomain interacting protein kinase 1(HIPK1),Homo sapiens
ENSG00000064393,homeodomain interacting protein kinase 2(HIPK2),Homo sapiens
ENSG00000168172,hook microtubule tethering protein 3(HOOK3),Homo sapiens
ENSG00000173805,huntingtin associated protein 1(HAP1),Homo sapiens
ENSG00000145681,hyaluronan and proteoglycan link protein 1(HAPLN1),Homo sapiens
ENSG00000132702,hyaluronan and proteoglycan link protein 2(HAPLN2),Homo sapiens
ENSG00000140511,hyaluronan and proteoglycan link protein 3(HAPLN3),Homo sapiens
ENSG00000187664,hyaluronan and proteoglycan link protein 4(HAPLN4),Homo sapiens
ENSG00000122591,hyccin PI4KA lipid kinase complex subunit 1(HYCC1),Homo sapiens
ENSG00000203857,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1(HSD3B1)",Homo sapiens
ENSG00000203859,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2(HSD3B2)",Homo sapiens
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens
ENSG00000165704,hypoxanthine phosphoribosyltransferase 1(HPRT1),Homo sapiens
ENSG00000100644,hypoxia inducible factor 1 subunit alpha(HIF1A),Homo sapiens
ENSG00000160888,immediate early response 2(IER2),Homo sapiens
ENSG00000134049,immediate early response 3 interacting protein 1(IER3IP1),Homo sapiens
ENSG00000117154,immunoglobin superfamily member 21(IGSF21),Homo sapiens
ENSG00000163395,immunoglobulin like and fibronectin type III domain containing 1(IGFN1),Homo sapiens
ENSG00000167178,immunoglobulin superfamily containing leucine rich repeat 2(ISLR2),Homo sapiens
ENSG00000152580,immunoglobulin superfamily member 10(IGSF10),Homo sapiens
ENSG00000162729,immunoglobulin superfamily member 8(IGSF8),Homo sapiens
ENSG00000085552,immunoglobulin superfamily member 9(IGSF9),Homo sapiens
ENSG00000080854,immunoglobulin superfamily member 9B(IGSF9B),Homo sapiens
ENSG00000154059,impact RWD domain protein(IMPACT),Homo sapiens
ENSG00000122641,inhibin subunit beta A(INHBA),Homo sapiens
ENSG00000163083,inhibin subunit beta B(INHBB),Homo sapiens
ENSG00000125968,inhibitor of DNA binding 1(ID1),Homo sapiens
ENSG00000115738,inhibitor of DNA binding 2(ID2),Homo sapiens
ENSG00000117318,inhibitor of DNA binding 3(ID3),Homo sapiens
ENSG00000172201,inhibitor of DNA binding 4(ID4),Homo sapiens
ENSG00000185614,inka box actin regulator 1(INKA1),Homo sapiens
ENSG00000184903,inner mitochondrial membrane peptidase subunit 2(IMMP2L),Homo sapiens
ENSG00000198825,inositol polyphosphate-5-phosphatase F(INPP5F),Homo sapiens
ENSG00000185133,inositol polyphosphate-5-phosphatase J(INPP5J),Homo sapiens
ENSG00000100605,inositol-tetrakisphosphate 1-kinase(ITPK1),Homo sapiens
ENSG00000137825,inositol-trisphosphate 3-kinase A(ITPKA),Homo sapiens
ENSG00000140443,insulin like growth factor 1 receptor(IGF1R),Homo sapiens
ENSG00000159217,insulin like growth factor 2 mRNA binding protein 1(IGF2BP1),Homo sapiens
ENSG00000073792,insulin like growth factor 2 mRNA binding protein 2(IGF2BP2),Homo sapiens
ENSG00000136231,insulin like growth factor 2 mRNA binding protein 3(IGF2BP3),Homo sapiens
ENSG00000185950,insulin receptor substrate 2(IRS2),Homo sapiens
ENSG00000136156,integral membrane protein 2B(ITM2B),Homo sapiens
ENSG00000135916,integral membrane protein 2C(ITM2C),Homo sapiens
ENSG00000166333,integrin linked kinase(ILK),Homo sapiens
ENSG00000213949,integrin subunit alpha 1(ITGA1),Homo sapiens
ENSG00000005884,integrin subunit alpha 3(ITGA3),Homo sapiens
ENSG00000115232,integrin subunit alpha 4(ITGA4),Homo sapiens
