# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000160994   19   15086556   15144081     56      16  693022       -3.332   -3.1086e-15       -3.332
ENSG00000105141   19   15125195   15179104     44      10  689767       -2.694   -3.1086e-15       -2.694
ENSG00000094661   19   15162791   15209032     29       8  688243      -2.4685   -3.1086e-15      -2.4685
ENSG00000105137   19   15183214   15235799     22       7  677368      -2.8688   -3.1086e-15      -2.8688
ENSG00000105135   19   15215795   15271596     41       6  696037     -0.88602   -3.1086e-15     -0.88602
ENSG00000074181   19   15260444   15346792     40       5  695317      0.08224   -3.0531e-15      0.08224
ENSG00000105131   19   15327730   15379246      7       2  706383       1.2033   -3.1086e-15       1.2033
ENSG00000141867   19   15337647   15478356     30       5  692422        1.464   -3.1086e-15        1.464
ENSG00000105127   19   15454196   15525609     29       2  696690     -0.55878   -3.1086e-15     -0.55878
ENSG00000011243   19   15480859   15564952     30       2  700318     -0.27787   -3.0531e-15     -0.27787
ENSG00000011451   19   15522319   15595762     22       7  677883      0.36484   -3.0531e-15      0.36484
ENSG00000105122   19   15552435   15610382     15       5  665639     -0.32059   -3.0531e-15     -0.32059
ENSG00000161031   19   15569456   15644767     32       8  674699       0.0646   -3.0531e-15       0.0646
ENSG00000171954   19   15584304   15673128     46      14  678290     -0.48883   -3.0531e-15     -0.48883
ENSG00000186529   19   15716707   15783635    144      17  698212      -2.3405   -3.1086e-15      -2.3405
ENSG00000186204   19   15748567   15817984    174      20  695171      -1.0788   -3.1086e-15      -1.0788
ENSG00000171942   19   15803834   15849862     85       7  703836      -1.1175   -3.1086e-15      -1.1175
ENSG00000171936   19   15817203   15863153     84       8  704481      -1.6943   -3.1086e-15      -1.6943
ENSG00000172519   19   15869761   15915892     38       4  700930      -2.4767   -3.1086e-15      -2.4767
ENSG00000186723   19   15907817   15953936     28       5  705088      -2.2745   -3.1086e-15      -2.2745
ENSG00000186115   19   15978833   16043930     46       7  694949      0.25124   -3.0531e-15      0.25124
ENSG00000171903   19   16013177   16080677     68       7  701003     -0.77857   -3.1086e-15     -0.77857
ENSG00000176231   19   16024818   16070768     47       5  699726      -1.3652   -3.1086e-15      -1.3652
ENSG00000167460   19   16142831   16223813     55       9  678570     -0.53853   -3.1086e-15     -0.53853
ENSG00000167461   19   16187439   16255044     36       7  685202      -3.0636   -3.1086e-15      -3.0636
ENSG00000196684   19   16209838   16279386     36       7  690867      -2.8546   -3.1086e-15      -2.8546
ENSG00000105058   19   16261191   16312857     25       4  706723      -2.9244   -3.1086e-15      -2.9244
ENSG00000141977   19   16262179   16319336     30       5  706567      -2.8914   -3.1086e-15      -2.8914
ENSG00000072958   19   16273389   16356160     63       5  704770      -2.3409   -3.1086e-15      -2.3409
ENSG00000127528   19   16400628   16448685     21       6  659730       4.9919   -2.6645e-15       4.9919
ENSG00000127527   19   16456050   16617896     66       8  705243     -0.37961   -3.0531e-15     -0.37961
ENSG00000105072   19   16572122   16642163     29       6  708067      0.78916   -3.1086e-15      0.78916
ENSG00000269058   19   16579868   16642003     27       5  708064      0.78719   -3.1086e-15      0.78719
ENSG00000141979   19   16579878   16774015     84      13  701626       2.8563   -3.1086e-15       2.8563
ENSG00000085872   19   16618700   16688341     28       5  705104       2.7522   -3.1086e-15       2.7522
ENSG00000127526   19   16650642   16718193     26       5  704648       3.4426   -3.1086e-15       3.4426
ENSG00000105085   19   16675718   16774873     45      10  697318       3.6128   -3.1086e-15       3.6128
ENSG00000268790   19   16678453   16805926     59      12  693314        2.464   -3.1086e-15        2.464
ENSG00000214046   19   16731562   16806253     37       6  689508      -0.5733   -3.1086e-15      -0.5733
ENSG00000072954   19   16736938   16810840     37       5  692968     -0.93327   -3.1086e-15     -0.93327
ENSG00000188039   19   16795787   16938774     59      13  675381       -1.933   -3.1086e-15       -1.933
ENSG00000127511   19   16905211   17001164     35       7  696367       -2.188   -3.1086e-15       -2.188
ENSG00000127533   19   16964671   17013417     22       6  701812      -2.1316   -3.1086e-15      -2.1316
ENSG00000160111   19   16993758   17172625    111      29  683811       4.3396   -2.6645e-15       4.3396
ENSG00000131351   19   17150539   17221435     48       6  705320      -1.1307   -3.1086e-15      -1.1307
ENSG00000099331   19   17151591   17335346    112      21  693556       2.6222   -3.1086e-15       2.6222
ENSG00000053501   19   17291155   17340638     37       5  679912      0.79043   -3.1086e-15      0.79043
ENSG00000099330   19   17302013   17350028     31       5  679490         1.38   -3.1086e-15         1.38
ENSG00000160113   19   17332692   17391749     33       9  686823       2.3755   -3.1086e-15       2.3755
ENSG00000269095   19   17336749   17401257     41      10  687802       2.6127   -3.1086e-15       2.6127
ENSG00000105393   19   17343159   17402058     32       8  692938       2.3807   -3.1086e-15       2.3807
ENSG00000269307   19   17343227   17403775     32       8  692938       2.3807   -3.1086e-15       2.3807
ENSG00000130307   19   17349985   17428595     44      10  698204       2.6165   -3.1086e-15       2.6165
ENSG00000160117   19   17357454   17408455     26       6  696088       1.8994   -3.1086e-15       1.8994
ENSG00000130312   19   17368418   17427652     33       8  701336       2.6164   -3.1086e-15       2.6164
ENSG00000130311   19   17385327   17444110     28       6  697799       2.3631   -3.1086e-15       2.3631
ENSG00000127220   19   17392940   17456045     32       6  695569       2.5052   -3.1086e-15       2.5052
ENSG00000130299   19   17410729   17463544     32       7  687612       2.8007   -3.1086e-15       2.8007
ENSG00000074855   19   17424032   17480638     28       9  669708       2.4756   -3.1086e-15       2.4756
ENSG00000130300   19   17452257   17523159     30      10  673139       5.0151   -2.6645e-15       5.0151
ENSG00000141971   19   17481531   17554533     29       6  685011       5.0648   -2.6645e-15       5.0648
ENSG00000130303   19   17503748   17551457     20       5  681767       4.8812   -2.6645e-15       4.8812
ENSG00000188051   19   17536318   17594376     22       5  672797       0.5775   -3.1086e-15       0.5775
ENSG00000269035   19   17537420   17606613     25       5  674534       1.0519   -3.1086e-15       1.0519
ENSG00000130304   19   17544578   17626977     36       7  678424      0.61656   -3.1086e-15      0.61656
ENSG00000171773   19   17556234   17606763     21       4  675186       1.0323   -3.1086e-15       1.0323
ENSG00000130313   19   17587438   17642097     25       6  669384     0.048486   -3.0531e-15     0.048486
ENSG00000167483   19   17599110   17674648     32       9  672601     -0.36902   -3.0531e-15     -0.36902
ENSG00000130309   19   17631403   17703971     29       8  669986      0.25465   -3.0531e-15      0.25465
ENSG00000130477   19   17702137   17834401     60      21  678629       -0.583   -3.1086e-15       -0.583
ENSG00000130479   19   17795051   17855325     33       8  694163       2.8088   -3.1086e-15       2.8088
ENSG00000130475   19   17823527   17909377     62      11  694489       2.4556   -3.1086e-15       2.4556
ENSG00000179913   19   17870637   17933891     37      11  667257      0.95616   -3.1086e-15      0.95616
ENSG00000248099   19   17917321   17967383     23       8  631432      -2.9276   -3.1086e-15      -2.9276
ENSG00000105639   19   17925589   17993880     32       9  648832      -1.5077   -3.1086e-15      -1.5077
ENSG00000105640   19   17935685   17984962     26       6  661643        -2.33   -3.1086e-15        -2.33
ENSG00000105641   19   17947782   18015983     33       8  659175      0.21975   -3.0531e-15      0.21975
ENSG00000007080   19   18008825   18064800     18       6  637425       1.1418   -3.1086e-15       1.1418
ENSG00000105642   19   18027102   18120889     33       9  678519       4.2172   -2.6645e-15       4.2172
ENSG00000105643   19   18076941   18134911     33       8  687790       4.8346   -2.6645e-15       4.8346
ENSG00000096996   19   18159805   18244754     47       9  693839      0.25783   -3.0531e-15      0.25783
ENSG00000099308   19   18173603   18272502     55       9  695957      0.18954   -3.0531e-15      0.18954
ENSG00000105647   19   18228928   18291350     35       6  695779      0.04432   -3.0531e-15      0.04432
ENSG00000216490   19   18248972   18298927     14       4  685971     -0.59533   -3.1086e-15     -0.59533
ENSG00000254858   19   18268992   18317758     17       5  694582       1.5262   -3.1086e-15       1.5262
ENSG00000105649   19   18297594   18349884     23       4  697926       1.6493   -3.1086e-15       1.6493
ENSG00000105650   19   18308771   18401229     75       9  695808     -0.20753   -3.0531e-15     -0.20753
ENSG00000130518   19   18357908   18420319     61       8  694947     -0.69798   -3.1086e-15     -0.69798
ENSG00000130522   19   18380563   18427432     27       7  699223     0.080684   -3.0531e-15     0.080684
ENSG00000130520   19   18407040   18469084     26       7  686119      0.97199   -3.1086e-15      0.97199
ENSG00000130517   19   18416397   18490760     35      11  677905       1.3935   -3.1086e-15       1.3935
ENSG00000130513   19   18450541   18509986     34       9  672182       1.4649   -3.1086e-15       1.4649
ENSG00000175489   19   18491954   18543427     22       6  691543       4.1218   -2.6645e-15       4.1218
ENSG00000130511   19   18494674   18555372     24       6  691941       4.6047   -2.6645e-15       4.6047
ENSG00000105655   19   18535198   18584111     21       2  701728       3.5767   -3.1086e-15       3.5767
ENSG00000105656   19   18543473   18667937     55       3  703659        3.569   -3.1086e-15        3.569
ENSG00000105701   19   18632561   18689887     12       2  695467       -0.627   -3.1086e-15       -0.627
ENSG00000105700   19   18633572   18690197     12       2  695467       -0.627   -3.1086e-15       -0.627
ENSG00000221983   19   18647540   18698360     13       2  699469      -1.1893   -3.1086e-15      -1.1893
ENSG00000006015   19   18664495   18713146     22       4  699687       -1.248   -3.1086e-15       -1.248
ENSG00000006016   19   18673030   18753551     40       7  695858     -0.52905   -3.1086e-15     -0.52905
ENSG00000105696   19   18683240   18741849     28       5  695912     -0.78398   -3.1086e-15     -0.78398
ENSG00000167487   19   18712775   18791309     36       6  695927       1.0187   -3.1086e-15       1.0187
ENSG00000105662   19   18759487   18903004     44       9  697962       1.0064   -3.1086e-15       1.0064
ENSG00000105664   19   18883583   18937123     14       5  669026       2.1723   -3.1086e-15       2.1723
ENSG00000005007   19   18907747   18989045     24       7  681240       2.0142   -3.1086e-15       2.0142
ENSG00000130283   19   18969361   19041905     28       9  661433       1.7826   -3.1086e-15       1.7826
ENSG00000223802   19   18969361   19042536     28       9  661433       1.7826   -3.1086e-15       1.7826
ENSG00000105671   19   18995484   19049436     20       6  648366       1.2865   -3.1086e-15       1.2865
ENSG00000105669   19   19000323   19065206     19       6  646483       1.0787   -3.1086e-15       1.0787
ENSG00000268193   19   19007822   19080206     24       8  649382      0.95057   -3.1086e-15      0.95057
ENSG00000051128   19   19030010   19087070     18       6  645852      0.66001   -3.1086e-15      0.66001
ENSG00000064607   19   19091697   19179832     35       4  700399     -0.76019   -3.1086e-15     -0.76019
ENSG00000105676   19   19109384   19180563     26       3  702484      -0.9687   -3.1086e-15      -0.9687
ENSG00000181035   19   19139808   19233697     41       4  700855      0.77498   -3.1086e-15      0.77498
ENSG00000064545   19   19219978   19284322     31       8  695061       2.2437   -3.1086e-15       2.2437
ENSG00000064489   19   19246376   19337967     41      10  691934       3.5242   -3.1086e-15       3.5242
ENSG00000213999   19   19246377   19338400     41      10  691934       3.5242   -3.1086e-15       3.5242
ENSG00000064490   19   19268008   19322678     24       5  691709       2.1311   -3.1086e-15       2.1311
ENSG00000254901   19   19277712   19338400     24       6  691154       2.9549   -3.1086e-15       2.9549
ENSG00000130287   19   19287782   19373042     40       9  689015        3.096   -3.1086e-15        3.096
ENSG00000184162   19   19302225   19349233     16       4  682246       2.5719   -3.1086e-15       2.5719
ENSG00000187664   19   19356450   19408605     30       4  695128       3.4721   -3.1086e-15       3.4721
ENSG00000213996   19   19365173   19419200     27       4  693311       4.3916   -2.6645e-15       4.3916
ENSG00000105705   19   19376827   19466653     42       5  696223       3.3823   -3.1086e-15       3.3823
ENSG00000129933   19   19396490   19479563     35       4  699730       4.6012   -2.6645e-15       4.6012
ENSG00000167491   19   19461635   19629740     67       4  705231       3.4388   -3.1086e-15       3.4388
ENSG00000186010   19   19591545   19654285     29       3  703072       3.4376   -3.1086e-15       3.4376
ENSG00000258674   19   19592036   19656885     29       3  703072       3.4376   -3.1086e-15       3.4376
ENSG00000250067   19   19592036   19658390     31       3  703172       3.4566   -3.1086e-15       3.4566
ENSG00000178093   19   19613227   19661838     24       3  701683       3.4206   -3.1086e-15       3.4206
ENSG00000160161   19   19614057   19667468     27       4  701618       4.1973   -2.6645e-15       4.1973
ENSG00000105717   19   19662522   19764725     32       7  700622       2.9419   -3.1086e-15       2.9419
ENSG00000064547   19   19724477   19774739     19       5  697490       4.8028   -2.6645e-15       4.8028
ENSG00000089639   19   19730285   19789476     21       5  695246       4.8528   -2.6645e-15       4.8528
ENSG00000181896   19   19744605   19804318     23       5  693282       4.9333   -2.6645e-15       4.9333
ENSG00000105726   19   19746007   19809502     26       6  694945       4.6242   -2.6645e-15       4.6242
ENSG00000105708   19   19811280   19878906     68      13  693108       2.7927   -3.1086e-15       2.7927
ENSG00000081665   19   19886648   19967560     40       4  693608      -1.2366   -3.1086e-15      -1.2366
ENSG00000256771   19   19941695   20015483     23       4  690922     0.080335   -3.0531e-15     0.080335
ENSG00000184635   19   19976722   20056384     38       5  694828      0.94857   -3.1086e-15      0.94857
ENSG00000268461   19   20037769   20083639     26       6  679351      0.96584   -3.1086e-15      0.96584
ENSG00000197124   19   20097867   20185315     75       8  686374       1.1696   -3.1086e-15       1.1696
ENSG00000213988   19   20153803   20247885     43       8  681056      0.11895   -3.0531e-15      0.11895
ENSG00000256229   19   20243037   20321299     30       4  684058      -2.9976   -3.1086e-15      -2.9976
ENSG00000237440   19   20708631   20783615     32       7  689759     -0.71005   -3.1086e-15     -0.71005
ENSG00000188171   19   20792867   20879402     61       9  695274      0.72007   -3.1086e-15      0.72007
ENSG00000160229   19   20924110   21001922     70       7  693600      -1.0259   -3.1086e-15      -1.0259
ENSG00000105750   19   21071028   21143503     60       7  701677      -1.1367   -3.1086e-15      -1.1367
ENSG00000118620   19   21168426   21252856     29       3  697584      0.37609   -3.0531e-15      0.37609
ENSG00000160352   19   21229965   21318073     62       5  678051      0.33948   -3.0531e-15      0.33948
ENSG00000196705   19   21289827   21383034     59       7  680234      0.17536   -3.0531e-15      0.17536
ENSG00000182141   19   21463962   21547227     43       5  662408     -0.73464   -3.1086e-15     -0.73464
ENSG00000172687   19   21506732   21572104     22       4  665335     -0.34317   -3.0531e-15     -0.34317
ENSG00000196268   19   21544921   21620375     47       6  673477     -0.53726   -3.1086e-15     -0.53726
ENSG00000269237   19   21552961   21684068     80       8  689572      -1.3505   -3.1086e-15      -1.3505
ENSG00000197013   19   21644484   21749072     62       3  696556      -1.7762   -3.1086e-15      -1.7762
ENSG00000197020   19   21895568   21985430     61      12  683105      -2.7501   -3.1086e-15      -2.7501
ENSG00000198521   19   21977752   22069927     44       8  694333      -2.1788   -3.1086e-15      -2.1788
ENSG00000160321   19   22105760   22228751     76       8  694651      -1.5386   -3.1086e-15      -1.5386
ENSG00000197134   19   22200254   22284282     65       7  697202     -0.53583   -3.1086e-15     -0.53583
ENSG00000196109   19   22351893   22414753     29       2  688362        1.555   -3.1086e-15        1.555
ENSG00000196350   19   22434210   22509978     30       6  678210       1.8969   -3.1086e-15       1.8969
ENSG00000197360   19   22563821   22750287    143      24  679087        2.666   -3.1086e-15        2.666
ENSG00000229676   19   22782126   22860472     61       9  690364       -2.003   -3.1086e-15       -2.003
ENSG00000213973   19   22929007   23001909     43       5  700870      -2.5148   -3.1086e-15      -2.5148
ENSG00000269067   19   23148270   23220978     36       3  683258       1.0104   -3.1086e-15       1.0104
ENSG00000183850   19   23223012   23340021     64       6  693109     -0.27147   -3.0531e-15     -0.27147
ENSG00000196081   19   23394401   23468192     41       3  693112     -0.58183   -3.1086e-15     -0.58183
ENSG00000167232   19   23477793   23613362    102       6  705090      -1.8254   -3.1086e-15      -1.8254
ENSG00000197372   19   23698433   23905022     58       8  688047       -2.285   -3.1086e-15       -2.285
ENSG00000205246   19   23910807   24020937     20       4  699047     -0.66378   -3.1086e-15     -0.66378
ENSG00000196172   19   23911997   23976693     14       4  702782     -0.82937   -3.1086e-15     -0.82937
ENSG00000213967   19   24062678   24137961     52       7  686116      0.30342   -3.0531e-15      0.30342
ENSG00000213096   19   24181276   24322654     54       8  689385      -0.8039   -3.1086e-15      -0.8039
ENSG00000169021   19   29688173   29739448     41       7  700590      -3.4869   -3.1086e-15      -3.4869
ENSG00000187135   19   29982406   30065386     60      13  686095       -1.993   -3.1086e-15       -1.993
ENSG00000105171   19   30059924   30118144    101      12  701172      -1.3045   -3.1086e-15      -1.3045
ENSG00000166289   19   30120963   30176364     26       8  689717     -0.95767   -3.1086e-15     -0.95767
ENSG00000131943   19   30181721   30241364     52      10  702426      -1.7846   -3.1086e-15      -1.7846
ENSG00000105173   19   30267805   30325215     19       6  692857       3.8744   -3.1086e-15       3.8744
ENSG00000105176   19   30379551   30516611     85       8  693178      -2.2546   -3.1086e-15      -2.2546
ENSG00000198597   19   30684197   31214445    402      66  694301       2.6057   -3.1086e-15       2.6057
ENSG00000268953   19   31605362   31650757     18       3  690413      -3.3657   -3.1086e-15      -3.3657
ENSG00000121297   19   31755851   31875453    119      21  695585      -2.5784   -3.1086e-15      -2.5784
ENSG00000168813   19   32801500   32888573     52      10  699438       3.0076   -3.1086e-15       3.0076
ENSG00000269093   19   32860915   32906466     30       5  705528       1.5844   -3.1086e-15       1.5844
ENSG00000178904   19   32861449   32986801     80       9  703950       1.2475   -3.1086e-15       1.2475
ENSG00000105185   19   33036974   33088358     28       4  696203    -0.057108   -3.0531e-15    -0.057108
ENSG00000105186   19   33077913   33202503    104       8  699984       1.6865   -3.1086e-15       1.6865
ENSG00000186326   19   33131313   33179206     35       3  702610       1.0231   -3.1086e-15       1.0231
ENSG00000213965   19   33147867   33214702     23       4  699033       1.3947   -3.1086e-15       1.3947
ENSG00000173809   19   33175659   33330483     81       8  702164       1.6761   -3.1086e-15       1.6761
ENSG00000021488   19   33311415   33395672     93      13  703200      0.86742   -3.1086e-15      0.86742
ENSG00000121289   19   33359902   33497897    119      17  698621     -0.80023   -3.1086e-15     -0.80023
ENSG00000131944   19   33428115   33479128     37       7  692526      -1.0823   -3.1086e-15      -1.0823
ENSG00000131941   19   33459499   33590794     91      15  687488     -0.36164   -3.0531e-15     -0.36164
ENSG00000076650   19   33536786   33631448     61       5  700664      0.35061   -3.0531e-15      0.35061
ENSG00000166359   19   33587996   33676701     67      11  698552     -0.62835   -3.1086e-15     -0.62835
ENSG00000130881   19   33633509   33708694     50      10  694111      -3.1874   -3.1086e-15      -3.1874
ENSG00000130876   19   33689570   33751756     30      12  669382      -3.5575   -3.1086e-15      -3.5575
ENSG00000245848   19   33780840   33828470     18       4  685061      0.32722   -3.0531e-15      0.32722
ENSG00000153879   19   33829236   33883592     41       7  704020      0.57348   -3.1086e-15      0.57348
ENSG00000124299   19   33867856   34047700    170      24  701589       1.5201   -3.1086e-15       1.5201
ENSG00000124302   19   34077861   34274414    119      32  679657     -0.76411   -3.1086e-15     -0.76411
ENSG00000153885   19   34251838   34316668     32       9  679131        -1.84   -3.1086e-15        -1.84
ENSG00000257103   19   34628409   34730420     74       5  697812     -0.71863   -3.1086e-15     -0.71863
ENSG00000166398   19   34710442   34856491     87      10  697923      -1.3134   -3.1086e-15      -1.3134
ENSG00000105220   19   34815385   34903061     42       8  701500  -0.00040079    -3.054e-15  -0.00040079
ENSG00000266953   19   34852220   34910269     26       6  700765       0.7122   -3.1086e-15       0.7122
ENSG00000126249   19   34860289   34927073     30       5  701867      0.32306   -3.0531e-15      0.32306
ENSG00000126261   19   34884257   34970853     36       4  703706     -0.78714   -3.1086e-15     -0.78714
ENSG00000142279   19   34936874   35007258     36       7  694224     -0.67357   -3.1086e-15     -0.67357
ENSG00000205209   19   35074234   35201604    114      15  694052      -1.5881   -3.1086e-15      -1.5881
ENSG00000089335   19   35133544   35187302     54       6  702630      -2.3951   -3.1086e-15      -2.3951
ENSG00000197841   19   35190060   35243777     41       8  690559      -2.5661   -3.1086e-15      -2.5661
ENSG00000153896   19   35238981   35299134     55      11  699789      -2.8078   -3.1086e-15      -2.8078
ENSG00000168661   19   35382807   35446074     30       3  696464       -3.709   -3.1086e-15       -3.709
ENSG00000180884   19   35437258   35489953     23       6  669751     -0.91884   -3.1086e-15     -0.91884
ENSG00000089351   19   35450688   35527375     26       7  673861       1.6223   -3.1086e-15       1.6223
ENSG00000105711   19   35486588   35541352     14       3  680443       1.7771   -3.1086e-15       1.7771
ENSG00000105707   19   35496410   35567475     32       8  686873       4.5377   -2.6645e-15       4.5377
ENSG00000179066   19   35561873   35608141     24       8  641627       2.5388   -3.1086e-15       2.5388
ENSG00000089356   19   35571732   35625228     37       7  664881       1.0465   -3.1086e-15       1.0465
ENSG00000266964   19   35594712   35644013     33       5  670067      0.78688   -3.1086e-15      0.78688
ENSG00000221946   19   35599154   35655204     41       9  673935      0.05887   -3.0531e-15      0.05887
ENSG00000153902   19   35605417   35668355     48      11  670174     -0.69368   -3.1086e-15     -0.69368
ENSG00000089327   19   35610633   35670786     45      10  670297      -1.7439   -3.1086e-15      -1.7439
ENSG00000105699   19   35704233   35768867     65      10  693572        1.437   -3.1086e-15        1.437
ENSG00000177558   19   35705703   35754632     58      10  693004       1.2324   -3.1086e-15       1.2324
ENSG00000105698   19   35724881   35780724     32       6  698545        2.776   -3.1086e-15        2.776
ENSG00000105697   19   35736619   35786046     29       5  696724       2.9601   -3.1086e-15       2.9601
ENSG00000105695   19   35748028   35814707     43       9  695563       2.2459   -3.1086e-15       2.2459
ENSG00000012124   19   35775164   35848258     57      16  682053      0.65181   -3.1086e-15      0.65181
ENSG00000126266   19   35807445   35853367     38      12  674637     -0.57332   -3.1086e-15     -0.57332
ENSG00000185897   19   35814362   35861387     32      10  671085     -0.77395   -3.1086e-15     -0.77395
ENSG00000126251   19   35826831   35873855     38      12  682929      -2.1831   -3.1086e-15      -2.1831
ENSG00000126262   19   35899809   35952669     32       9  686100     -0.83188   -3.1086e-15     -0.83188
ENSG00000188508   19   35968226   36021460     50      13  688997       -1.659   -3.1086e-15       -1.659
ENSG00000161249   19   35978122   36039560     52      15  690463      -1.2687   -3.1086e-15      -1.2687
ENSG00000105679   19   35989314   36046218     44      12  689980     -0.49807   -3.0531e-15     -0.49807
ENSG00000105677   19   36001497   36048428     40      11  689731     -0.38716   -3.0531e-15     -0.38716
ENSG00000189001   19   36004269   36054253     36       9  690911     -0.28352   -3.0531e-15     -0.28352
ENSG00000105675   19   36030945   36089560     34      13  676794         1.54   -3.1086e-15         1.54
ENSG00000249115   19   36068646   36126251     31       7  689097       2.6782   -3.1086e-15       2.6782
ENSG00000126254   19   36084932   36138588     28       5  692680       2.5473   -3.1086e-15       2.5473
ENSG00000105672   19   36097647   36145773     23       4  698538       2.7016   -3.1086e-15       2.7016
ENSG00000126267   19   36104125   36159763     29       6  698046       3.9703   -3.1086e-15       3.9703
ENSG00000105668   19   36122715   36179367     28       7  695750       4.4356   -2.6645e-15       4.4356
ENSG00000011590   19   36160429   36217940     19       6  700261       4.4913   -2.6645e-15       4.4913
ENSG00000205155   19   36201015   36247911     21       6  699515       4.5575   -2.6645e-15       4.5575
ENSG00000188223   19   36201579   36255420     26       6  694429       3.0579   -3.1086e-15       3.0579
ENSG00000267796   19   36204262   36255420     25       6  693840       4.6015   -2.6645e-15       4.6015
ENSG00000167595   19   36214044   36271930     38       7  693883       3.0594   -3.1086e-15       3.0594
ENSG00000126246   19   36220058   36268354     30       7  690277       3.0324   -3.1086e-15       3.0324
ENSG00000267120   19   36220153   36271333     34       7  692221       4.6382   -2.6645e-15       4.6382
ENSG00000161265   19   36223365   36271346     32       6  692231       4.5833   -2.6645e-15       4.5833
ENSG00000004777   19   36230434   36289724     34       6  691634       4.4478   -2.6645e-15       4.4478
ENSG00000004776   19   36235469   36283980     31       6  692753       3.9924   -3.1086e-15       3.9924
ENSG00000250799   19   36280890   36339201     14       6  644713       2.8374   -3.1086e-15       2.8374
ENSG00000161270   19   36306866   36395189     32       4  648898        1.311   -3.1086e-15        1.311
ENSG00000126259   19   36311763   36368011     15       3  663480       1.3626   -3.1086e-15       1.3626
ENSG00000105290   19   36323801   36380693     20       1  688067       1.6242   -3.1086e-15       1.6242
ENSG00000126264   19   36358382   36405279     25       3  642743        1.111   -3.1086e-15        1.111
ENSG00000167604   19   36368555   36428205     24       4  622436       1.0189   -3.1086e-15       1.0189
ENSG00000011600   19   36385303   36434197     17       4  592151      0.36321   -3.0531e-15      0.36321
ENSG00000126243   19   36391260   36446669     18       5  612344      0.74595   -3.1086e-15      0.74595
ENSG00000205138   19   36451090   36497220     16       6  671335      -2.1565   -3.1086e-15      -2.1565
ENSG00000181392   19   36484209   36534695     21       6  698926      -1.7007   -3.1086e-15      -1.7007
ENSG00000239382   19   36490022   36540141     18       4  701586      -1.5767   -3.1086e-15      -1.5767
ENSG00000105270   19   36495562   36559245     24       5  702619      -1.6714   -3.1086e-15      -1.6714
ENSG00000075702   19   36510783   36606008     47       7  699248      -1.6734   -3.1086e-15      -1.6734
ENSG00000161277   19   36515887   36580664     31       5  705096      -1.7055   -3.1086e-15      -1.7055
ENSG00000105261   19   36567104   36614613     28       5  692733      -1.5001   -3.1086e-15      -1.5001
ENSG00000105254   19   36570191   36626849     30       5  692909      -1.6074   -3.1086e-15      -1.6074
ENSG00000105258   19   36594612   36641248     13       3  683386      -1.7073   -3.1086e-15      -1.7073
ENSG00000126247   19   36595477   36651255     11       3  683299      -1.4244   -3.1086e-15      -1.4244
ENSG00000161281   19   36631824   36678771     19       4  686990     -0.96682   -3.1086e-15     -0.96682
ENSG00000196357   19   36663188   36772159     48       6  699682     -0.50854   -3.1086e-15     -0.50854
ENSG00000167635   19   36670504   36739676     36       5  702229     -0.35007   -3.0531e-15     -0.35007
ENSG00000142065   19   36817162   36905101     40       4  696116      -1.2692   -3.1086e-15      -1.2692
ENSG00000181007   19   36864022   36944558     37       4  698992     -0.80517   -3.1086e-15     -0.80517
ENSG00000186017   19   36926021   37015804     32       5  699401      0.76903   -3.1086e-15      0.76903
ENSG00000254004   19   36991597   37054562     29       6  697162        1.437   -3.1086e-15        1.437
ENSG00000186020   19   37015676   37131178     62       7  692180    -0.056823   -3.0531e-15    -0.056823
ENSG00000161298   19   37060719   37129499     32       4  692138      -1.8171   -3.1086e-15      -1.8171
ENSG00000197808   19   37118094   37192755     33       4  700144      -1.1064   -3.1086e-15      -1.1064
ENSG00000189042   19   37143514   37228603     38       4  701403       -1.058   -3.1086e-15       -1.058
ENSG00000267041   19   37195285   37298727     43       7  705770        1.308   -3.1086e-15        1.308
ENSG00000267260   19   37229055   37277980     21       4  704180       2.1781   -3.1086e-15       2.1781
ENSG00000197863   19   37298330   37376689     29       4  700729      0.57132   -3.1086e-15      0.57132
ENSG00000251247   19   37306263   37413931     40       6  693989       3.0986   -3.1086e-15       3.0986
ENSG00000185869   19   37369026   37442193     50       6  692568        3.185   -3.1086e-15        3.185
ENSG00000198453   19   37372231   37499602    129       6  699644       4.6378   -2.6645e-15       4.6378
ENSG00000197050   19   37463759   37631216    136       5  701052       4.7858   -2.6645e-15       4.7858
ENSG00000267360   19   37573921   37736414     76       7  699817       3.0457   -3.1086e-15       3.0457
ENSG00000196967   19   37587636   37698643     52       5  701413        4.078   -2.6645e-15        4.078
ENSG00000245680   19   37662481   37744055     28       5  705471       3.0219   -3.1086e-15       3.0219
ENSG00000188283   19   37673828   37744828     24       4  705315       2.2285   -3.1086e-15       2.2285
ENSG00000181666   19   37768739   37870267     40       5  702684       1.9864   -3.1086e-15       1.9864
ENSG00000189164   19   37826963   37893968     41       4  705139       1.2878   -3.1086e-15       1.2878
ENSG00000196437   19   37892057   37995177     40       4  697173      0.95733   -3.1086e-15      0.95733
ENSG00000171827   19   37923487   37986260     22       3  689603      0.58364   -3.1086e-15      0.58364
ENSG00000188227   19   37962841   38049664     36       6  704859       2.4012   -3.1086e-15       2.4012
